full_name,age,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Magnus Wolff Eikrem,28,Premier League,2013/2014,Midfielder,Cardiff City,199,183,16,Norway,6,1,0,0,0,0,1,0,1,0,0,1,1,0,6,4,2,0,0,0.45,0.45,0,0,0,0,2.71,33,33,0,199,0,-1,-1,-1,13
Roger Johnson,35,Premier League,2013/2014,Defender,West Ham United,272,171,101,England,4,1,1,0,0,0,0,0,0,0,0,1,0,1,3,3,0,1,0,0,0,0,0,0,0,0.99,91,68,272,0,0.33,308,296,29,16
Andy Carroll,29,Premier League,2013/2014,Forward,West Ham United,1094,531,563,England,15,6,6,2,0,2,4,2,2,0,0,4,2,2,17,6,11,1,1,0.49,0.33,0.16,0,0.32,547,1.4,64,73,547,274,0.16,117,19,-1,8
Clint Dempsey,35,Premier League,2013/2014,Forward,Fulham,355,194,161,USA,5,2,2,0,0,0,0,0,0,0,0,0,0,0,11,8,3,0,0,0,0,0,0,0,0,2.79,32,71,0,0,0,310,284,-1,23
Marcos Alonso,27,Premier League,2013/2014,Defender,Sunderland,1440,720,720,Spain,16,8,8,0,0,0,1,1,0,0,0,6,4,2,21,7,14,6,1,0.06,0.06,0,0,0,0,1.31,69,90,240,1440,0.38,311,193,83,16
Dan Burn,26,Premier League,2013/2014,Defender,Fulham,605,257,348,England,9,2,4,0,0,0,0,0,0,0,0,1,1,0,17,8,9,0,0,0,0,0,0,0,0,2.53,36,67,0,0,0,312,300,177,22
Grant Holt,37,Premier League,2013/2014,Forward,Aston Villa,376,170,206,England,10,1,2,1,1,0,0,0,0,0,0,1,1,0,4,2,2,1,0,0.24,0,0.24,0.53,0,376,0.96,94,38,376,0,0.24,72,301,-1,9
Nemanja Matić,30,Premier League,2013/2014,Midfielder,Chelsea,1364,644,720,Serbia,17,7,8,0,0,0,4,3,1,0,0,10,7,3,7,2,5,3,0,0.26,0.26,0,0,0,0,0.46,195,80,455,341,0.2,302,36,-1,18
Aiden McGeady,32,Premier League,2013/2014,Midfielder,Everton,469,292,177,Republic of Ireland,16,3,1,0,0,0,1,0,1,0,0,5,3,2,5,5,0,0,0,0.19,0.19,0,0,0,0,0.96,94,29,0,469,0,286,70,-1,21
Muamer Tankovic,23,Premier League,2013/2014,Forward,Fulham,60,7,53,Sweden,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,-1,-1,-1,21
Santiago Vergini,30,Premier League,2013/2014,Defender,Sunderland,978,438,540,Argentina,11,4,6,0,0,0,0,0,0,0,0,3,2,1,20,7,13,2,0,0,0,0,0,0,0,1.84,49,89,489,0,0.18,265,282,157,17
Antonio Nocerino,33,Premier League,2013/2014,Midfielder,West Ham United,254,50,204,Italy,10,0,2,0,0,0,0,0,0,0,0,4,2,2,6,1,5,3,0,0,0,0,0,0,0,2.13,42,25,85,0,1.06,-1,-1,-1,17
Luuk de Jong,28,Premier League,2013/2014,Forward,Newcastle United,670,343,327,Netherlands,12,5,3,0,0,0,1,1,0,0,0,2,2,0,15,7,8,0,0,0.13,0.13,0,0,0,0,2.01,45,56,0,670,0,270,116,-1,24
Liam Bridcutt,29,Premier League,2013/2014,Midfielder,Sunderland,847,381,466,Scotland,12,4,5,0,0,0,0,0,0,0,0,5,3,2,19,7,12,4,0,0,0,0,0,0,0,2.02,45,71,212,0,0.43,271,257,-1,29
William Vitved Kvist Jørgensen,33,Premier League,2013/2014,Midfielder,Fulham,594,334,260,Denmark,8,4,3,0,0,0,0,0,0,0,0,2,2,0,15,6,9,1,0,0,0,0,0,0,0,2.27,40,74,594,0,0.15,272,258,-1,20
Wayne Hennessey,31,Premier League,2013/2014,Goalkeeper,Crystal Palace,90,0,90,Wales,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,90,90,0,0,0,-1,-1,-1,17
Mohamed Salah,26,Premier League,2013/2014,Forward,Chelsea,501,237,264,Egypt,10,3,3,2,2,0,1,1,0,0,0,6,4,2,2,1,1,1,0,0.54,0.18,0.36,0.76,0,251,0.36,251,50,501,501,0.18,38,74,-1,12
Pablo Estífer Armero,32,Premier League,2013/2014,Defender,West Ham United,321,180,141,Colombia,5,2,1,0,0,0,0,0,0,0,0,0,0,0,7,3,4,1,0,0,0,0,0,0,0,1.96,46,64,321,0,0.28,277,262,166,26
Scott Dann,31,Premier League,2013/2014,Defender,Crystal Palace,1260,630,630,England,14,7,7,1,0,1,0,0,0,0,0,5,2,3,13,9,4,4,0,0.07,0,0.07,0,0.14,1260,0.93,97,90,315,0,0.29,200,263,26,7
Joe Ledley,31,Premier League,2013/2014,Midfielder,Crystal Palace,1249,630,619,Wales,14,7,7,2,1,1,1,0,1,0,0,5,2,3,13,9,4,1,0,0.22,0.07,0.14,0.14,0.15,625,0.94,96,89,1249,1249,0.07,129,177,-1,5
Tom Ince,26,Premier League,2013/2014,Midfielder,Crystal Palace,411,221,190,England,8,2,3,1,1,0,1,1,0,0,0,1,0,1,5,3,2,0,0,0.44,0.22,0.22,0.41,0,411,1.09,82,51,0,411,0,88,54,-1,6
Glenn Murray,35,Premier League,2013/2014,Forward,Crystal Palace,394,231,163,England,14,2,1,1,0,1,1,1,0,1,0,5,2,3,3,2,1,1,0,0.46,0.23,0.23,0,0.55,394,0.69,131,28,394,394,0.23,82,45,-1,11
Thievy Guivane Bifouma Koulossa,26,Premier League,2013/2014,Forward,West Bromwich Albion,253,136,117,Congo,6,2,1,2,1,1,0,0,0,0,0,0,0,0,5,2,3,0,0,0.71,0,0.71,0.66,0.77,127,1.78,51,42,0,0,0,-1,-1,-1,9
Joseph Phillip Yobo,38,Premier League,2013/2014,Defender,Norwich City,720,450,270,Nigeria,8,5,3,0,0,0,0,0,0,0,0,3,3,0,10,2,8,0,0,0,0,0,0,0,0,1.25,72,90,0,0,0,285,272,74,21
Marvin Emnes,30,Premier League,2013/2014,Forward,Swansea City,136,64,72,Netherlands,7,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,2,0,0.66,0,0.66,0,1.25,136,0.66,136,19,68,0,1.32,-1,-1,-1,11
Cala,28,Premier League,2013/2014,Defender,Cardiff City,585,270,315,Spain,7,3,4,2,0,2,0,0,0,0,0,1,0,1,13,10,3,4,1,0.31,0,0.31,0,0.57,293,2,45,84,117,0,0.77,50,273,168,6
Ryan Tunnicliffe,25,Premier League,2013/2014,Midfielder,Fulham,166,101,65,England,3,1,1,0,0,0,1,1,0,0,0,0,0,0,3,3,0,0,0,0.54,0.54,0,0,0,0,1.63,55,55,0,166,0,-1,-1,-1,19
Konstantinos Mitroglou,30,Premier League,2013/2014,Forward,Fulham,151,0,151,Greece,3,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,3.58,25,50,0,0,0,-1,-1,-1,18
Cauley Woodrow,23,Premier League,2013/2014,Forward,Fulham,410,205,205,England,6,2,3,1,1,0,0,0,0,0,0,1,1,0,10,4,6,0,0,0.22,0,0.22,0.44,0,410,2.2,41,68,0,0,0,86,274,-1,10
Kim Källström,36,Premier League,2013/2014,Midfielder,Arsenal,128,128,0,Sweden,3,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0.7,128,43,128,0,0.7,-1,-1,-1,23
Mahamadou Diarra,37,Premier League,2013/2014,Midfielder,Fulham,338,174,164,Mali,4,2,2,0,0,0,0,0,0,0,0,1,1,0,6,2,4,1,0,0,0,0,0,0,0,1.6,56,85,338,0,0.27,428,428,-1,33
James Wilson,22,Premier League,2013/2014,Forward,Manchester United,64,64,0,England,1,1,0,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.81,0,2.81,2.81,0,32,1.41,64,64,0,0,0,-1,-1,-1,7
Jay Fulton,24,Premier League,2013/2014,Midfielder,Swansea City,80,7,73,Scotland,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1.13,80,40,80,0,1.13,-1,-1,-1,13
Kyle Bartley,27,Premier League,2013/2014,Defender,Swansea City,90,0,90,England,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,90,45,0,0,0,-1,-1,-1,24
Tom Lawrence,24,Premier League,2013/2014,Midfielder,Manchester United,70,70,0,Wales,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.29,70,70,0,0,0,-1,-1,-1,27
Lacina Traoré,28,Premier League,2013/2014,Forward,Unknown,1,0,1,Côte d'Ivoire,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,-1
Shinji Kagawa,29,Premier League,2013/2014,Midfielder,Manchester United,1170,658,512,Japan,18,8,6,0,0,0,3,2,1,0,0,7,3,4,12,6,6,0,0,0.23,0.23,0,0,0,0,0.92,98,65,0,390,0,423,47,-1,20
André Schürrle,28,Premier League,2013/2014,Midfielder,Chelsea,1325,574,751,Germany,30,6,9,8,2,6,2,1,1,0,0,16,9,7,10,2,8,1,0,0.68,0.14,0.54,0.31,0.72,166,0.68,133,44,1325,663,0.07,18,102,-1,3
Mats Møller Dæhli,23,Premier League,2013/2014,Midfielder,Cardiff City,624,336,288,Norway,13,3,2,1,0,1,0,0,0,0,0,2,1,1,10,6,4,0,0,0.14,0,0.14,0,0.31,624,1.44,62,48,0,0,0,126,309,-1,8
