full_name,age,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Cedric Soares,27,Premier League,2015/2016,Defender,Southampton,1971,1013,958,Portugal,24,12,11,0,0,0,2,0,2,0,0,10,5,5,19,10,9,3,0,0.09,0.09,0,0,0,0,0.87,104,82,657,986,0.14,424,156,27,20
Matt Targett,23,Premier League,2015/2016,Defender,Southampton,1071,495,576,England,14,6,7,0,0,0,1,1,0,0,0,8,3,5,9,5,4,1,0,0.08,0.08,0,0,0,0,0.76,119,77,1071,1071,0.08,425,174,15,19
Steven Davis,33,Premier League,2015/2016,Midfielder,Southampton,2612,1249,1363,Northern Ireland,34,16,15,5,2,3,3,2,1,0,0,9,5,4,31,13,18,4,0,0.28,0.1,0.17,0.14,0.2,522,1.07,84,77,653,871,0.14,110,138,-1,5
Dušan Tadić,30,Premier League,2015/2016,Midfielder,Southampton,2291,1116,1175,Serbia,34,14,13,7,4,3,12,7,5,1,0,9,5,4,29,17,12,2,0,0.75,0.47,0.27,0.32,0.23,327,1.14,79,67,1146,191,0.08,76,7,-1,4
Victor Wanyama,27,Premier League,2015/2016,Midfielder,Southampton,2500,1229,1271,Kenya,30,14,15,1,1,0,1,1,0,0,0,8,4,4,30,16,14,9,3,0.07,0.04,0.04,0.07,0,2500,1.08,83,83,250,2500,0.36,236,221,-1,14
Jay Rodriguez,29,Premier League,2015/2016,Forward,Southampton,345,102,243,England,12,0,3,0,0,0,0,0,0,0,0,3,1,2,5,2,3,1,0,0,0,0,0,0,0,1.3,69,29,345,0,0.26,426,393,-1,15
Graziano Pellè,33,Premier League,2015/2016,Forward,Southampton,2172,1226,946,Italy,30,13,10,11,7,4,6,4,2,0,0,9,4,5,26,19,7,6,0,0.7,0.25,0.46,0.51,0.38,197,1.08,84,72,362,362,0.25,20,34,-1,2
Sadio Mané,26,Premier League,2015/2016,Forward,Southampton,2606,1405,1201,Senegal,37,16,14,11,7,4,6,4,2,0,1,11,6,5,31,16,15,7,2,0.59,0.21,0.38,0.45,0.3,237,1.07,84,70,326,434,0.28,26,56,-1,1
Rhu-endly Martina,29,Premier League,2015/2016,Defender,Southampton,1082,608,474,Curaçao,15,6,5,1,1,0,1,1,0,0,0,3,3,0,15,9,6,1,0,0.17,0.08,0.08,0.15,0,1082,1.25,72,72,1082,1082,0.08,187,175,88,12
Shane Long,31,Premier League,2015/2016,Forward,Southampton,2111,961,1150,Republic of Ireland,28,11,12,10,6,4,4,2,2,0,0,8,4,4,21,8,13,2,0,0.6,0.17,0.43,0.56,0.31,211,0.9,101,75,1056,528,0.09,23,82,-1,3
James Ward-Prowse,24,Premier League,2015/2016,Midfielder,Southampton,1531,760,771,England,33,7,7,2,2,0,4,2,2,1,0,11,5,6,17,10,7,5,0,0.35,0.24,0.12,0.24,0,766,1,90,46,306,383,0.29,145,37,-1,8
Paulo Dino Gazzaniga,26,Premier League,2015/2016,Goalkeeper,Southampton,180,90,90,Argentina,2,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,1.5,60,90,0,0,0,-1,-1,-1,16
Steven Caulker,26,Premier League,2015/2016,Defender,Southampton,146,2,144,England,6,0,1,0,0,0,0,0,0,0,0,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0.62,146,24,0,0,0,-1,-1,-1,17
Petr Čech,36,Premier League,2015/2016,Goalkeeper,Arsenal,3060,1620,1440,Czech Republic,34,18,16,0,0,0,0,0,0,0,0,16,9,7,28,11,17,0,0,0,0,0,0,0,0,0.82,109,90,0,0,0,427,425,20,16
Per Mertesacker,34,Premier League,2015/2016,Defender,Arsenal,2049,969,1080,Germany,24,12,12,0,0,0,0,0,0,0,0,10,5,5,21,8,13,2,1,0,0,0,0,0,0,0.92,98,85,683,0,0.13,428,424,38,19
Mathieu Debuchy,33,Premier League,2015/2016,Defender,Arsenal,144,144,0,France,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1.88,48,72,0,0,0,-1,-1,-1,23
Monreal,32,Premier League,2015/2016,Defender,Arsenal,3248,1628,1620,Spain,37,18,18,0,0,0,3,1,2,0,0,18,10,8,31,11,20,1,0,0.08,0.08,0,0,0,0,0.86,105,88,3248,1083,0.03,429,169,26,22
Laurent Koscielny,33,Premier League,2015/2016,Defender,Arsenal,2847,1306,1541,France,33,15,18,4,2,2,0,0,0,0,0,15,7,8,28,9,19,3,0,0.13,0,0.13,0.14,0.12,712,0.89,102,86,949,0,0.09,136,411,33,7
Mesut Özil,30,Premier League,2015/2016,Midfielder,Arsenal,3049,1669,1380,Germany,35,19,16,6,2,4,19,10,9,0,0,16,10,6,30,10,20,4,0,0.74,0.56,0.18,0.11,0.26,508,0.89,102,87,762,160,0.12,104,3,-1,3
Santiago Cazorla González,33,Premier League,2015/2016,Midfielder,Arsenal,1293,584,709,Spain,15,7,8,0,0,0,3,2,1,0,1,7,4,3,11,4,7,4,1,0.21,0.21,0,0,0,0,0.77,118,86,323,431,0.28,430,50,-1,21
Francis Coquelin,27,Premier League,2015/2016,Midfielder,Arsenal,1647,940,707,France,26,11,10,0,0,0,0,0,0,0,0,13,8,5,15,8,7,7,1,0,0,0,0,0,0,0.82,110,63,235,0,0.38,431,413,-1,20
Aaron Ramsey,27,Premier League,2015/2016,Midfielder,Arsenal,2623,1275,1348,Wales,31,14,15,5,1,4,4,2,2,0,0,14,8,6,25,9,16,4,0,0.31,0.14,0.17,0.07,0.27,525,0.86,105,85,656,656,0.14,114,96,-1,4
Alex Oxlade-Chamberlain,25,Premier League,2015/2016,Midfielder,Arsenal,921,534,387,England,22,6,3,1,0,1,0,0,0,0,0,10,5,5,8,6,2,0,0,0.1,0,0.1,0,0.23,921,0.78,115,42,0,0,0,162,345,-1,11
Olivier Giroud,32,Premier League,2015/2016,Forward,Arsenal,2425,1310,1115,France,38,15,11,16,7,9,6,4,2,1,0,18,10,8,23,10,13,2,0,0.82,0.22,0.59,0.48,0.73,152,0.85,105,64,1213,404,0.07,8,48,-1,1
Theo Walcott,29,Premier League,2015/2016,Forward,Arsenal,1373,657,716,England,28,6,9,5,4,1,2,2,0,0,0,14,8,6,11,2,9,0,0,0.46,0.13,0.33,0.55,0.13,275,0.72,125,49,0,687,0,47,107,-1,5
Alexis Sanchez,29,Premier League,2015/2016,Forward,Arsenal,2446,1174,1272,Chile,30,13,15,13,6,7,4,2,2,0,0,14,8,6,23,6,17,1,0,0.63,0.15,0.48,0.46,0.5,188,0.85,106,82,2446,612,0.04,19,92,-1,2
Kieran Gibbs,29,Premier League,2015/2016,Defender,Arsenal,381,151,230,England,15,1,2,1,1,0,0,0,0,0,0,7,3,4,5,1,4,0,0,0.24,0,0.24,0.6,0,381,1.18,76,25,0,0,0,82,374,77,12
Gabriel Paulista,28,Premier League,2015/2016,Defender,Arsenal,1761,1007,754,Brazil,21,10,8,1,1,0,0,0,0,0,0,11,8,3,16,5,11,5,1,0.05,0,0.05,0.09,0,1761,0.82,110,84,294,0,0.31,214,381,21,13
David Ospina Ramírez,30,Premier League,2015/2016,Goalkeeper,Arsenal,360,90,270,Colombia,4,1,3,0,0,0,0,0,0,0,0,2,1,1,5,0,5,0,0,0,0,0,0,0,0,1.25,72,90,0,0,0,418,378,90,18
Calum Chambers,23,Premier League,2015/2016,Defender,Arsenal,312,237,75,England,12,2,0,0,0,0,0,0,0,0,0,7,3,4,1,0,1,2,0,0,0,0,0,0,0,0.29,312,26,156,0,0.58,402,372,1,17
Adrián San Miguel del Castillo,31,Premier League,2015/2016,Goalkeeper,West Ham United,2880,1350,1530,Spain,32,15,17,0,0,0,0,0,0,0,0,9,5,4,38,16,22,2,1,0,0,0,0,0,0,1.19,76,90,960,0,0.09,388,366,78,21
Angelo Ogbonna,30,Premier League,2015/2016,Defender,West Ham United,2327,1157,1170,Italy,28,14,13,0,0,0,0,0,0,0,0,10,5,5,30,17,13,5,0,0,0,0,0,0,0,1.16,78,83,465,0,0.19,401,364,73,24
Winston Reid,30,Premier League,2015/2016,Defender,West Ham United,2136,1170,966,New Zealand,24,13,11,1,1,0,1,0,1,0,0,6,2,4,36,23,13,5,0,0.08,0.04,0.04,0.08,0,2136,1.52,59,89,427,2136,0.21,230,214,138,13
James Tomkins,29,Premier League,2015/2016,Defender,West Ham United,1965,826,1139,England,25,9,14,0,0,0,0,0,0,0,0,8,4,4,24,9,15,4,0,0,0,0,0,0,0,1.1,82,79,491,0,0.18,375,338,55,23
Aaron Cresswell,28,Premier League,2015/2016,Defender,West Ham United,3315,1620,1695,England,37,18,19,2,0,2,4,3,1,0,0,11,6,5,48,24,24,1,0,0.16,0.11,0.05,0,0.11,1658,1.3,69,90,3315,829,0.03,218,135,103,11
Reece Oxford,19,Premier League,2015/2016,Defender,West Ham United,211,70,141,England,7,1,2,0,0,0,0,0,0,0,0,4,1,3,3,2,1,0,0,0,0,0,0,0,0,1.28,70,30,0,0,0,-1,-1,-1,22
Dimitri Payet,31,Premier League,2015/2016,Midfielder,West Ham United,2573,1336,1237,France,30,15,14,9,4,5,12,5,7,0,0,8,5,3,40,23,17,3,0,0.73,0.42,0.31,0.27,0.36,286,1.4,64,86,858,214,0.1,53,9,-1,2
Mark Noble,31,Premier League,2015/2016,Midfielder,West Ham United,3205,1597,1608,England,37,18,19,7,3,4,4,3,1,3,0,11,6,5,47,24,23,9,1,0.31,0.11,0.2,0.17,0.22,458,1.32,68,87,321,801,0.28,98,136,-1,4
Cheikhou Kouyaté,28,Premier League,2015/2016,Midfielder,West Ham United,3010,1660,1350,Senegal,34,19,15,5,3,2,2,1,1,0,0,11,6,5,43,24,19,6,1,0.21,0.06,0.15,0.16,0.13,602,1.29,70,89,430,1505,0.21,127,197,-1,6
Mauro Zárate,31,Premier League,2015/2016,Forward,West Ham United,790,396,394,Argentina,15,5,4,3,2,1,0,0,0,0,0,4,1,3,8,5,3,1,0,0.34,0,0.34,0.45,0.23,263,0.91,99,53,790,0,0.11,44,365,-1,9
Diafra Sakho,28,Premier League,2015/2016,Forward,West Ham United,1527,776,751,Senegal,21,9,9,5,2,3,1,0,1,0,0,5,2,3,23,13,10,3,0,0.35,0.06,0.29,0.23,0.36,305,1.36,66,73,509,1527,0.18,63,199,-1,7
Matt Jarvis,32,Premier League,2015/2016,Midfielder,Norwich City,1094,590,504,England,22,7,6,1,1,0,1,0,1,0,0,4,1,3,21,11,10,0,0,0.16,0.08,0.08,0.15,0,1094,1.73,52,50,0,1094,0,185,173,-1,10
Kevin Nolan,36,Premier League,2015/2016,Midfielder,West Ham United,57,46,11,England,2,1,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,0,0,3.16,29,29,0,0,0,-1,-1,-1,17
Darren Randolph,31,Premier League,2015/2016,Goalkeeper,West Ham United,540,360,180,Republic of Ireland,6,4,2,0,0,0,0,0,0,0,0,2,1,1,11,9,2,0,0,0,0,0,0,0,0,1.83,49,90,0,0,0,376,368,164,20
James Collins,35,Premier League,2015/2016,Defender,West Ham United,1439,696,743,Wales,19,8,8,0,0,0,0,0,0,0,0,6,5,1,14,4,10,4,1,0,0,0,0,0,0,0.88,103,76,288,0,0.31,377,369,28,19
Manuel Lanzini,25,Premier League,2015/2016,Midfielder,West Ham United,1920,1077,843,Argentina,26,13,10,6,2,4,2,1,1,0,0,6,4,2,29,15,14,3,0,0.38,0.09,0.28,0.17,0.43,320,1.36,66,74,640,960,0.14,68,150,-1,5
Jack Butland,25,Premier League,2015/2016,Goalkeeper,Stoke City,2790,1350,1440,England,31,15,16,0,0,0,0,0,0,0,0,10,5,5,36,16,20,0,0,0,0,0,0,0,0,1.16,78,90,0,0,0,378,371,72,14
Erik Pieters,30,Premier League,2015/2016,Defender,Stoke City,3098,1576,1522,Netherlands,35,18,17,0,0,0,1,0,1,0,0,10,5,5,43,18,25,10,0,0.03,0.03,0,0,0,0,1.25,72,89,310,3098,0.29,379,227,89,17
Glen Johnson,34,Premier League,2015/2016,Defender,Stoke City,2186,1053,1133,England,25,12,13,0,0,0,3,2,1,0,0,9,4,5,28,13,15,1,0,0.12,0.12,0,0,0,0,1.15,78,87,2186,729,0.04,380,119,71,22
Geoff Cameron,33,Premier League,2015/2016,Defender,Stoke City,2361,1173,1188,USA,30,14,13,0,0,0,0,0,0,0,0,8,4,4,38,15,23,1,1,0,0,0,0,0,0,1.45,62,79,1181,0,0.08,381,373,123,21
Marc Muniesa,26,Premier League,2015/2016,Defender,Stoke City,1112,428,684,Spain,15,4,8,0,0,0,0,0,0,0,0,1,1,0,23,9,14,2,0,0,0,0,0,0,0,1.86,48,74,556,0,0.16,382,375,165,20
Charlie Adam,32,Premier League,2015/2016,Midfielder,Stoke City,1041,498,543,Scotland,22,6,6,1,0,1,1,1,0,0,0,8,3,5,7,4,3,7,1,0.17,0.09,0.09,0,0.17,1041,0.61,149,47,130,1041,0.69,172,158,-1,9
Ibrahim Afellay,32,Premier League,2015/2016,Midfielder,Stoke City,2105,1075,1030,Netherlands,31,13,11,2,1,1,2,2,0,0,0,10,5,5,34,15,19,4,1,0.17,0.09,0.09,0.08,0.09,1053,1.45,62,68,421,1053,0.21,181,155,-1,8
Glenn Whelan,34,Premier League,2015/2016,Midfielder,Stoke City,3174,1606,1568,Republic of Ireland,37,19,18,0,0,0,1,1,0,0,0,10,5,5,47,21,26,6,0,0.03,0.03,0,0,0,0,1.33,68,86,529,3174,0.17,383,228,-1,19
Marco van Ginkel,25,Premier League,2015/2016,Midfielder,Stoke City,751,422,329,Netherlands,17,4,4,0,0,0,0,0,0,0,0,7,3,4,11,6,5,0,0,0,0,0,0,0,0,1.32,68,44,0,0,0,384,379,-1,18
Jonathan Walters,35,Premier League,2015/2016,Forward,Stoke City,1723,864,859,Republic of Ireland,27,9,9,5,3,2,3,1,2,0,0,8,4,4,21,8,13,1,0,0.42,0.16,0.26,0.31,0.21,345,1.1,82,64,1723,574,0.05,78,87,-1,3
Mame Biram Diouf,30,Premier League,2015/2016,Forward,Stoke City,1269,503,766,Senegal,26,4,8,5,2,3,1,1,0,0,0,7,4,3,24,9,15,3,0,0.43,0.07,0.35,0.36,0.35,254,1.7,53,49,423,1269,0.21,41,186,-1,4
Philipp Wollscheid,29,Premier League,2015/2016,Defender,Stoke City,2684,1394,1290,Germany,31,15,15,0,0,0,0,0,0,0,0,10,5,5,42,20,22,2,0,0,0,0,0,0,0,1.41,64,87,1342,0,0.07,385,382,120,23
José Luis Sanmartín Mato,28,Premier League,2015/2016,Forward,Stoke City,1089,492,597,Spain,22,5,5,4,1,3,1,0,1,0,0,4,2,2,20,9,11,0,0,0.41,0.08,0.33,0.18,0.45,272,1.65,54,50,0,1089,0,48,167,-1,5
Shay Given,42,Premier League,2015/2016,Goalkeeper,Stoke City,226,180,46,Republic of Ireland,3,2,1,0,0,0,0,0,0,0,0,0,0,0,7,5,2,1,0,0,0,0,0,0,0,2.79,32,75,226,0,0.4,-1,-1,-1,16
Peter Crouch,37,Premier League,2015/2016,Forward,Stoke City,456,175,281,England,11,1,3,0,0,0,1,1,0,0,0,2,1,1,11,1,10,0,0,0.2,0.2,0,0,0,0,2.17,41,41,0,456,0,386,60,-1,15
Simon Mignolet,30,Premier League,2015/2016,Goalkeeper,Liverpool,3060,1710,1350,Belgium,34,19,15,0,0,0,0,0,0,0,0,11,6,5,39,21,18,2,0,0,0,0,0,0,0,1.15,78,90,1530,0,0.06,374,361,69,23
Martin Škrtel,33,Premier League,2015/2016,Defender,Liverpool,1885,900,985,Slovakia,22,10,11,1,0,1,0,0,0,0,0,6,3,3,27,11,16,5,0,0.05,0,0.05,0,0.09,1885,1.29,70,86,377,0,0.24,217,350,101,14
Dejan Lovren,29,Premier League,2015/2016,Defender,Liverpool,1897,951,946,Croatia,24,11,11,0,0,0,0,0,0,0,0,8,5,3,22,9,13,2,0,0,0,0,0,0,0,1.04,86,79,949,0,0.09,387,360,52,29
Nathaniel Clyne,27,Premier League,2015/2016,Defender,Liverpool,2970,1530,1440,England,33,17,16,1,0,1,0,0,0,0,0,10,5,5,42,19,23,6,0,0.03,0,0.03,0,0.06,2970,1.27,71,90,495,0,0.18,249,340,94,15
Joe Gomez,21,Premier League,2015/2016,Defender,Liverpool,438,168,270,England,5,2,3,0,0,0,1,0,1,0,0,3,1,2,5,2,3,3,0,0.21,0.21,0,0,0,0,1.03,88,88,146,438,0.62,389,53,49,28
James Milner,32,Premier League,2015/2016,Midfielder,Liverpool,2416,1390,1026,England,28,16,12,5,3,2,11,9,2,1,0,8,4,4,32,19,13,11,1,0.6,0.41,0.19,0.19,0.18,483,1.19,76,86,220,220,0.41,102,10,-1,6
Adam David Lallana,30,Premier League,2015/2016,Midfielder,Liverpool,2113,1241,872,England,30,14,9,4,3,1,6,3,3,0,0,8,5,3,24,13,11,2,0,0.43,0.26,0.17,0.22,0.1,528,1.02,88,70,1057,352,0.09,112,30,-1,7
Jordan Henderson,28,Premier League,2015/2016,Midfielder,Liverpool,1293,704,589,England,17,8,7,2,1,1,3,2,1,0,0,7,4,3,16,8,8,1,0,0.35,0.21,0.14,0.13,0.15,647,1.11,81,76,1293,431,0.07,130,49,-1,10
Philippe Coutinho,26,Premier League,2015/2016,Midfielder,Liverpool,2005,998,1007,Brazil,26,12,12,8,3,5,5,2,3,0,0,9,4,5,23,10,13,4,1,0.58,0.22,0.36,0.27,0.45,251,1.03,87,77,501,401,0.18,36,43,-1,3
Jordon Ibe,22,Premier League,2015/2016,Midfielder,Liverpool,1172,534,638,England,27,5,7,1,0,1,2,0,2,0,0,9,5,4,23,10,13,0,0,0.23,0.15,0.08,0,0.14,1172,1.77,51,43,0,586,0,184,89,-1,11
Christian Benteke,27,Premier League,2015/2016,Forward,Liverpool,1517,732,785,Belgium,29,7,7,9,4,5,3,2,1,1,0,9,5,4,18,7,11,2,0,0.71,0.18,0.53,0.49,0.57,169,1.07,84,52,759,506,0.12,12,75,-1,2
Emre Can,24,Premier League,2015/2016,Midfielder,Liverpool,2493,1221,1272,Germany,30,14,14,1,0,1,0,0,0,0,0,9,4,5,37,17,20,9,0,0.04,0,0.04,0,0.07,2493,1.34,67,83,277,0,0.32,237,348,-1,17
Roberto Firmino,27,Premier League,2015/2016,Forward,Liverpool,1982,988,994,Brazil,31,11,13,10,5,5,7,3,4,0,0,10,6,4,27,14,13,1,0,0.77,0.32,0.45,0.46,0.45,198,1.23,73,64,1982,283,0.05,21,23,-1,1
Kolo Habib Touré,37,Premier League,2015/2016,Defender,Liverpool,856,607,249,Côte d'Ivoire,14,6,3,1,0,1,0,0,0,0,0,4,2,2,13,10,3,1,0,0.11,0,0.11,0,0.36,856,1.37,66,61,856,0,0.11,156,349,116,12
Alberto Moreno,26,Premier League,2015/2016,Defender,Liverpool,2547,1491,1056,Spain,32,16,12,1,1,0,4,4,0,0,0,9,5,4,34,19,15,3,0,0.18,0.14,0.04,0.06,0,2547,1.2,75,80,849,637,0.11,238,98,81,13
Divock Okoth Origi,23,Premier League,2015/2016,Forward,Liverpool,666,283,383,Belgium,16,4,3,5,4,1,1,0,1,0,0,5,3,2,6,0,6,0,0,0.81,0.14,0.68,1.27,0.23,133,0.81,111,42,0,666,0,5,97,-1,5
Daniel William John Ings,26,Premier League,2015/2016,Forward,Liverpool,339,163,176,England,6,1,2,2,1,1,0,0,0,0,0,0,0,0,6,3,3,1,0,0.53,0,0.53,0.55,0.51,170,1.59,57,57,339,0,0.27,13,353,-1,8
Ádám Bogdán,31,Premier League,2015/2016,Goalkeeper,Liverpool,180,0,180,Hungary,2,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,2,45,90,0,0,0,-1,-1,-1,27
Glyn Oliver Myhill,36,Premier League,2015/2016,Goalkeeper,West Bromwich Albion,2070,990,1080,Wales,23,11,12,0,0,0,0,0,0,0,0,7,3,4,29,17,12,2,0,0,0,0,0,0,0,1.26,71,90,1035,0,0.09,390,354,92,14
Joleon Lescott,36,Premier League,2015/2016,Defender,West Bromwich Albion,2811,1396,1415,England,32,16,16,1,0,1,0,0,0,0,0,5,3,2,56,30,26,2,0,0.03,0,0.03,0,0.06,2811,1.79,50,88,1406,0,0.06,246,355,160,11
James Chester,29,Premier League,2015/2016,Defender,West Bromwich Albion,962,400,562,Wales,13,3,6,0,0,0,0,0,0,0,0,3,1,2,18,9,9,5,0,0,0,0,0,0,0,1.68,53,74,192,0,0.47,391,356,154,21
Craig Dawson,28,Premier League,2015/2016,Defender,West Bromwich Albion,3385,1675,1710,England,38,19,19,4,2,2,0,0,0,0,0,11,5,6,46,26,20,3,0,0.11,0,0.11,0.11,0.11,846,1.22,74,89,1128,0,0.08,161,357,84,3
Craig Gardner,31,Premier League,2015/2016,Midfielder,West Bromwich Albion,2035,1078,957,England,34,10,10,3,1,2,3,2,1,0,1,10,5,5,29,15,14,5,0,0.27,0.13,0.13,0.08,0.19,678,1.28,70,60,407,678,0.22,139,116,-1,4
James Morrison,32,Premier League,2015/2016,Midfielder,West Bromwich Albion,1344,655,689,Scotland,18,8,9,3,3,0,3,2,1,0,1,4,1,3,18,13,5,3,0,0.4,0.2,0.2,0.41,0,448,1.21,75,75,448,448,0.2,95,68,-1,5
Darren Fletcher,34,Premier League,2015/2016,Midfielder,West Bromwich Albion,3376,1710,1666,Scotland,38,19,19,1,1,0,3,1,2,0,0,11,5,6,45,26,19,3,0,0.11,0.08,0.03,0.05,0,3376,1.2,75,89,1125,1125,0.08,245,164,-1,9
Chris Brunt,33,Premier League,2015/2016,Midfielder,West Bromwich Albion,1802,1010,792,Northern Ireland,22,12,8,0,0,0,3,2,1,0,0,7,3,4,24,16,8,7,0,0.15,0.15,0,0,0,0,1.2,75,82,257,601,0.35,392,91,-1,20
James McClean,29,Premier League,2015/2016,Midfielder,West Bromwich Albion,2414,1102,1312,Republic of Ireland,35,13,15,2,1,1,2,0,2,0,0,10,4,6,36,19,17,8,1,0.15,0.07,0.07,0.08,0.07,1207,1.34,67,69,268,1207,0.34,195,190,-1,6
Rickie Lambert,36,Premier League,2015/2016,Forward,West Bromwich Albion,614,322,292,England,19,3,2,1,1,0,1,0,1,1,0,7,3,4,7,6,1,2,0,0.29,0.15,0.15,0.28,0,614,1.03,88,32,307,614,0.29,123,94,-1,10
Saido Berahino,25,Premier League,2015/2016,Forward,West Bromwich Albion,1742,848,894,England,31,8,9,4,3,1,0,0,0,0,2,10,5,5,23,14,9,0,0,0.21,0,0.21,0.32,0.1,436,1.19,76,56,0,0,0,93,412,-1,2
Claudio Yacob,31,Premier League,2015/2016,Midfielder,West Bromwich Albion,2853,1417,1436,Argentina,34,16,17,0,0,0,1,1,0,0,0,11,5,6,35,19,16,8,0,0.03,0.03,0,0,0,0,1.1,82,84,357,2853,0.25,393,230,-1,17
Victor Chinedu Anichebe,30,Premier League,2015/2016,Forward,West Bromwich Albion,364,173,191,Nigeria,10,1,2,0,0,0,0,0,0,0,0,4,2,2,4,0,4,0,0,0,0,0,0,0,0,0.99,91,36,0,0,0,394,414,-1,19
Callum McManaman,27,Premier League,2015/2016,Midfielder,West Bromwich Albion,273,195,78,England,12,2,0,0,0,0,1,1,0,0,0,4,2,2,4,3,1,2,0,0.33,0.33,0,0,0,0,1.32,68,23,137,273,0.66,395,19,-1,18
Jonas Olsson,35,Premier League,2015/2016,Defender,West Bromwich Albion,2016,966,1050,Sweden,28,13,12,1,0,1,1,0,1,0,0,8,4,4,27,15,12,5,0,0.09,0.04,0.04,0,0.09,2016,1.21,75,72,403,2016,0.22,235,215,83,13
Stéphane Sessègnon,34,Premier League,2015/2016,Midfielder,West Bromwich Albion,1760,977,783,Benin,25,12,9,2,1,1,2,2,0,0,0,6,4,2,24,12,12,1,0,0.2,0.1,0.1,0.09,0.11,880,1.23,73,70,1760,880,0.05,167,139,-1,7
Joe Hart,31,Premier League,2015/2016,Goalkeeper,Manchester City,3110,1580,1530,England,35,18,17,0,0,0,0,0,0,0,0,15,6,9,35,19,16,0,0,0,0,0,0,0,0,1.01,89,89,0,0,0,396,418,47,22
Bacary Sagna,35,Premier League,2015/2016,Defender,Manchester City,2448,1170,1278,France,28,13,14,0,0,0,3,1,2,0,0,13,4,9,25,13,12,4,0,0.11,0.11,0,0,0,0,0.92,98,87,612,816,0.15,397,130,36,15
Vincent Kompany,32,Premier League,2015/2016,Defender,Manchester City,1179,459,720,Belgium,14,5,8,2,1,1,0,0,0,0,0,9,3,6,7,3,4,5,0,0.15,0,0.15,0.2,0.13,590,0.53,168,84,236,0,0.38,126,420,4,13
Aleksandar Kolarov,33,Premier League,2015/2016,Defender,Manchester City,2281,1051,1230,Serbia,29,12,13,3,1,2,3,1,2,0,1,13,4,9,29,15,14,3,0,0.24,0.12,0.12,0.09,0.15,760,1.14,79,79,760,760,0.12,147,124,65,7
Eliaquim Mangala,27,Premier League,2015/2016,Defender,Manchester City,2011,1036,975,France,23,12,11,0,0,0,0,0,0,0,0,9,3,6,22,13,9,8,0,0,0,0,0,0,0,0.98,91,87,251,0,0.36,398,421,44,21
David Silva,32,Premier League,2015/2016,Midfielder,Manchester City,1801,903,898,Spain,24,11,11,2,1,1,11,9,2,0,0,12,6,6,18,8,10,1,0,0.65,0.55,0.1,0.1,0.1,901,0.9,100,75,1801,164,0.05,163,4,-1,11
Gnégnéri Yaya Touré,35,Premier League,2015/2016,Midfielder,Manchester City,2333,1260,1073,Côte d'Ivoire,32,15,13,6,3,3,5,2,3,1,0,14,6,8,22,14,8,3,0,0.42,0.19,0.23,0.21,0.25,389,0.85,106,73,778,467,0.12,86,69,-1,5
Jesús Navas,33,Premier League,2015/2016,Midfielder,Manchester City,2280,1095,1185,Spain,34,13,11,0,0,0,7,5,2,0,0,16,6,10,21,11,10,1,0,0.28,0.28,0,0,0,0,0.83,109,67,2280,326,0.04,399,27,-1,16
Fernando,33,Premier League,2015/2016,Midfielder,Manchester City,2731,1304,1427,Brazil,33,14,17,2,2,0,2,2,0,0,0,13,3,10,30,16,14,8,0,0.13,0.07,0.07,0.14,0,1366,0.99,91,83,341,1366,0.26,193,189,-1,12
Raheem Sterling,23,Premier League,2015/2016,Midfielder,Manchester City,1927,1038,889,England,31,13,10,6,6,0,2,1,1,0,0,11,4,7,30,17,13,1,0,0.37,0.09,0.28,0.52,0,321,1.4,64,62,1927,964,0.05,70,149,-1,4
Wilfried Guemiand Bony,29,Premier League,2015/2016,Forward,Manchester City,1222,630,592,Côte d'Ivoire,26,6,7,4,4,0,3,2,1,0,1,10,3,7,11,4,7,1,0,0.52,0.22,0.29,0.57,0,306,0.81,111,47,1222,407,0.07,64,45,-1,6
Sergio Aguero,30,Premier League,2015/2016,Forward,Manchester City,2375,1239,1136,Argentina,30,15,14,24,15,9,2,2,0,4,1,14,6,8,30,16,14,1,0,0.99,0.08,0.91,1.09,0.71,99,1.14,79,79,2375,1188,0.04,2,170,-1,1
Samir Nasri,31,Premier League,2015/2016,Midfielder,Manchester City,535,187,348,France,12,1,3,2,1,1,2,0,2,0,0,7,2,5,6,1,5,3,0,0.67,0.34,0.34,0.48,0.26,268,1.01,89,45,178,268,0.5,45,16,-1,9
