full_name,age,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
David de Gea,28,Premier League,2014/2015,Goalkeeper,Manchester United,3314,1694,1620,Spain,37,19,18,0,0,0,0,0,0,0,0,10,6,4,35,14,21,0,0,0,0,0,0,0,0,0.95,95,90,0,0,0,431,431,33,18
Chris Smalling,29,Premier League,2014/2015,Defender,Manchester United,1878,985,893,England,25,10,11,4,4,0,0,0,0,0,0,6,3,3,22,10,12,3,1,0.19,0,0.19,0.37,0,470,1.05,85,75,626,0,0.14,90,376,46,7
Phil Jones,26,Premier League,2014/2015,Defender,Manchester United,1879,799,1080,England,22,10,12,0,0,0,0,0,0,0,0,6,2,4,18,8,10,3,0,0,0,0,0,0,0,0.86,104,85,626,0,0.14,308,301,21,26
Tyler Blackett,24,Premier League,2014/2015,Defender,Manchester United,649,242,407,England,11,2,4,0,0,0,0,0,0,0,0,2,1,1,9,4,5,4,1,0,0,0,0,0,0,1.25,72,59,130,0,0.69,303,300,97,25
Ashley Young,33,Premier League,2014/2015,Midfielder,Manchester United,2068,970,1098,England,26,11,12,2,1,1,5,3,2,0,0,8,4,4,18,8,10,5,0,0.3,0.22,0.09,0.09,0.08,1034,0.78,115,80,414,414,0.22,158,41,-1,11
Darren Fletcher,34,Premier League,2014/2015,Midfielder,Manchester United,1714,793,921,Scotland,26,8,11,1,1,0,0,0,0,0,0,11,7,4,21,8,13,3,0,0.05,0,0.05,0.11,0,1714,1.1,82,66,571,0,0.16,208,296,-1,12
Juan Mata,30,Premier League,2014/2015,Midfielder,Manchester United,2309,1236,1073,Spain,33,14,13,9,5,4,4,4,0,1,0,11,6,5,25,12,13,2,0,0.51,0.16,0.35,0.36,0.34,257,0.97,92,70,1155,577,0.08,42,70,-1,3
Ander Herrera,29,Premier League,2014/2015,Midfielder,Manchester United,1868,1032,836,Spain,26,10,9,6,4,2,4,3,1,0,0,8,5,3,23,9,14,6,0,0.48,0.19,0.29,0.35,0.22,311,1.11,81,72,311,467,0.29,55,55,-1,5
Jesse Lingard,25,Premier League,2014/2015,Midfielder,Manchester United,24,24,0,England,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,-1,-1,-1,24
Wayne Rooney,33,Premier League,2014/2015,Forward,Manchester United,2877,1303,1574,England,33,15,18,12,11,1,5,3,2,1,1,11,6,5,29,11,18,6,1,0.53,0.16,0.38,0.76,0.06,240,0.91,99,87,411,575,0.22,34,71,-1,1
Javier Hernandez,30,Premier League,2014/2015,Forward,Manchester United,46,46,0,Mexico,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.96,46,46,0,0,0,-1,-1,-1,23
Adnan Januzaj,23,Premier League,2014/2015,Midfielder,Manchester United,848,451,397,Belgium,18,4,3,0,0,0,0,0,0,0,0,6,3,3,10,5,5,0,0,0,0,0,0,0,0,1.06,85,47,0,0,0,298,291,-1,22
Marouane Fellaini,31,Premier League,2014/2015,Midfielder,Manchester United,1842,947,895,Belgium,27,10,9,6,3,3,0,0,0,0,0,8,5,3,16,6,10,6,1,0.29,0,0.29,0.29,0.3,307,0.78,115,68,263,0,0.34,52,306,-1,4
Michael Keane,25,Premier League,2014/2015,Defender,Burnley,1640,720,920,England,22,8,9,0,0,0,1,0,1,0,0,3,1,2,27,10,17,1,0,0.05,0.05,0,0,0,0,1.48,61,75,1640,1640,0.05,296,199,151,8
Łukasz Fabiański,33,Premier League,2014/2015,Goalkeeper,Swansea City,3308,1620,1688,Poland,37,18,19,0,0,0,0,0,0,0,0,13,6,7,45,19,26,1,1,0,0,0,0,0,0,1.22,74,89,1654,0,0.05,293,317,86,24
Neil Taylor,29,Premier League,2014/2015,Defender,Swansea City,3000,1687,1313,Wales,34,19,15,0,0,0,2,1,1,0,0,13,6,7,39,21,18,9,0,0.06,0.06,0,0,0,0,1.17,77,88,333,1500,0.27,312,198,71,13
Ashley Williams,34,Premier League,2014/2015,Defender,Swansea City,3330,1710,1620,Wales,37,19,18,0,0,0,0,0,0,0,0,13,6,7,47,21,26,6,0,0,0,0,0,0,0,1.27,71,90,555,0,0.16,334,256,107,14
Àngel Rangel Zaragoza,36,Premier League,2014/2015,Defender,Swansea City,2035,1027,1008,Spain,27,11,11,0,0,0,0,0,0,0,0,10,5,5,25,6,19,3,1,0,0,0,0,0,0,1.11,81,75,678,0,0.13,327,249,62,11
Jordi Amat,26,Premier League,2014/2015,Defender,Swansea City,586,270,316,Spain,10,3,4,0,0,0,0,0,0,0,0,4,2,2,7,1,6,3,0,0,0,0,0,0,0,1.08,84,59,195,0,0.46,326,248,54,10
Wayne Routledge,33,Premier League,2014/2015,Midfielder,Swansea City,2318,1169,1149,England,29,14,13,3,3,0,1,0,1,0,0,10,5,5,31,13,18,2,1,0.16,0.04,0.12,0.23,0,773,1.2,75,80,773,2318,0.12,134,212,-1,6
Nathan Dyer,30,Premier League,2014/2015,Midfielder,Swansea City,1868,837,1031,England,32,10,13,3,3,0,2,1,1,0,0,12,6,6,29,10,19,2,0,0.24,0.1,0.14,0.32,0,623,1.4,64,58,934,934,0.1,127,134,-1,7
Sung-Yeung Ki,29,Premier League,2014/2015,Midfielder,Swansea City,2690,1347,1343,South Korea,33,15,15,8,5,3,1,0,1,0,0,12,6,6,33,12,21,4,0,0.3,0.03,0.27,0.33,0.2,336,1.1,82,82,673,2690,0.13,58,229,-1,2
Jonjo Shelvey,26,Premier League,2014/2015,Midfielder,Swansea City,2456,1241,1215,England,31,14,14,3,1,2,5,4,1,1,0,13,6,7,30,13,17,10,1,0.29,0.18,0.11,0.07,0.15,819,1.1,82,79,246,491,0.37,148,64,-1,5
Gylfi Sigurdsson,29,Premier League,2014/2015,Midfielder,Swansea City,2697,1529,1168,Iceland,32,18,14,7,3,4,10,8,2,0,0,10,6,4,43,20,23,2,0,0.57,0.33,0.23,0.18,0.31,385,1.43,63,84,1349,270,0.07,77,13,-1,4
Wilfried Guemiand Bony,29,Premier League,2014/2015,Forward,Swansea City,1598,1006,592,Côte d'Ivoire,30,12,6,11,6,5,3,2,1,1,0,14,10,4,18,6,12,5,1,0.79,0.17,0.62,0.54,0.76,145,1.01,89,53,320,533,0.28,10,67,-1,1
Dwight Tiendalli,33,Premier League,2014/2015,Defender,Swansea City,127,90,37,Netherlands,3,1,0,0,0,0,0,0,0,0,0,1,1,0,5,5,0,0,0,0,0,0,0,0,0,3.54,25,42,0,0,0,-1,-1,-1,12
Jefferson Antonio Montero Vite,29,Premier League,2014/2015,Midfielder,Swansea City,1569,792,777,Ecuador,30,8,7,1,1,0,7,2,5,0,0,11,6,5,20,8,12,0,0,0.46,0.4,0.06,0.11,0,1569,1.15,78,52,0,224,0,185,5,-1,9
Bafétimbi Gomis,33,Premier League,2014/2015,Forward,Swansea City,1642,728,914,France,31,8,10,7,5,2,0,0,0,0,0,10,3,7,25,14,11,0,0,0.38,0,0.38,0.62,0.2,235,1.37,66,53,0,0,0,37,240,-1,3
Gerhard Tremmel,40,Premier League,2014/2015,Goalkeeper,Swansea City,109,90,19,Germany,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,2.48,36,55,0,0,0,-1,-1,-1,15
Kyle Bartley,27,Premier League,2014/2015,Defender,Swansea City,630,360,270,England,7,4,3,0,0,0,0,0,0,0,0,1,1,0,10,4,6,2,0,0,0,0,0,0,0,1.43,63,90,315,0,0.29,261,268,141,16
Jazz Richards,27,Premier League,2014/2015,Defender,Swansea City,635,290,345,Wales,10,3,4,0,0,0,1,1,0,0,0,4,1,3,11,6,5,1,0,0.14,0.14,0,0,0,0,1.56,58,64,635,635,0.14,259,94,157,17
Kasper Schmeichel,32,Premier League,2014/2015,Goalkeeper,Leicester City,2160,1170,990,Denmark,24,13,11,0,0,0,0,0,0,0,0,6,4,2,36,16,20,0,0,0,0,0,0,0,0,1.5,60,90,0,0,0,257,405,153,14
Paul Konchesky,37,Premier League,2014/2015,Defender,Leicester City,2250,1153,1097,England,26,13,13,1,1,0,1,0,1,0,0,5,2,3,37,18,19,6,2,0.08,0.04,0.04,0.08,0,2250,1.48,61,87,321,2250,0.28,230,216,149,11
Wes Morgan,34,Premier League,2014/2015,Defender,Leicester City,3288,1677,1611,Jamaica,37,19,18,2,1,1,2,2,0,0,0,10,6,4,51,20,31,2,1,0.11,0.05,0.05,0.05,0.06,1644,1.4,64,89,1096,1644,0.08,211,208,134,8
Ritchie De Laet,29,Premier League,2014/2015,Defender,Leicester City,1882,961,921,Belgium,26,9,11,0,0,0,1,1,0,0,0,7,4,3,37,16,21,3,0,0.05,0.05,0,0,0,0,1.77,51,72,627,1882,0.14,263,210,168,22
Liam Moore,25,Premier League,2014/2015,Defender,Leicester City,936,360,576,England,11,4,6,0,0,0,0,0,0,0,0,1,0,1,18,7,11,4,0,0,0,0,0,0,0,1.73,52,85,234,0,0.38,286,391,165,21
Andy King,30,Premier League,2014/2015,Midfielder,Leicester City,1372,740,632,Wales,24,9,7,2,2,0,0,0,0,0,0,5,2,3,17,8,9,1,0,0.13,0,0.13,0.24,0,686,1.12,81,57,1372,0,0.07,132,390,-1,10
Danny Drinkwater,28,Premier League,2014/2015,Midfielder,Leicester City,1487,769,718,England,23,8,8,0,0,0,0,0,0,0,0,6,2,4,26,13,13,1,0,0,0,0,0,0,0,1.57,57,65,1487,0,0.06,283,389,-1,20
Anthony Knockaert,27,Premier League,2014/2015,Midfielder,Leicester City,330,291,39,France,9,3,0,0,0,0,0,0,0,0,0,2,2,0,3,3,0,0,0,0,0,0,0,0,0,0.82,110,37,0,0,0,279,429,-1,19
Riyad Mahrez,27,Premier League,2014/2015,Midfielder,Leicester City,2084,1117,967,Algeria,30,13,12,4,3,1,3,2,1,0,0,8,5,3,31,15,16,0,0,0.3,0.13,0.17,0.24,0.09,521,1.34,67,69,0,695,0,102,99,-1,5
David Nugent,33,Premier League,2014/2015,Forward,Leicester City,1703,791,912,England,29,9,7,5,1,4,2,0,2,1,1,6,4,2,30,12,18,3,0,0.37,0.11,0.26,0.11,0.39,341,1.59,57,59,568,852,0.16,64,120,-1,3
José Leonardo Ulloa,32,Premier League,2014/2015,Forward,Leicester City,2408,1310,1098,Argentina,37,15,14,11,9,2,3,1,2,2,0,10,6,4,38,18,20,3,0,0.52,0.11,0.41,0.62,0.16,219,1.42,63,65,803,803,0.11,26,129,-1,1
Dean Hammond,35,Premier League,2014/2015,Midfielder,Leicester City,781,412,369,England,12,4,5,0,0,0,0,0,0,0,0,4,3,1,13,6,7,3,0,0,0,0,0,0,0,1.5,60,65,260,0,0.35,272,416,-1,17
Jeffrey Schlupp,25,Premier League,2014/2015,Defender,Leicester City,2539,1191,1348,Ghana,32,14,16,3,1,2,2,2,0,0,0,8,5,3,39,12,27,4,0,0.18,0.07,0.11,0.08,0.13,846,1.38,65,79,635,1270,0.14,143,179,132,6
Ben Hamer,31,Premier League,2014/2015,Goalkeeper,Leicester City,720,360,360,England,8,4,4,0,0,0,0,0,0,0,0,3,1,2,8,4,4,0,0,0,0,0,0,0,0,1,90,90,0,0,0,270,382,38,18
Marcin Ryszard Wasilewski,38,Premier League,2014/2015,Defender,Leicester City,1989,1060,929,Poland,25,13,9,1,0,1,1,0,1,0,0,8,5,3,28,12,16,6,0,0.09,0.05,0.05,0,0.1,1989,1.27,71,80,332,1989,0.27,212,211,106,12
Tim Howard,39,Premier League,2014/2015,Goalkeeper,Everton,2836,1396,1440,USA,32,16,16,0,0,0,0,0,0,0,0,7,6,1,42,18,24,3,0,0,0,0,0,0,0,1.33,68,89,945,0,0.1,335,381,121,15
Phil Jagielka,36,Premier League,2014/2015,Defender,Everton,3286,1666,1620,England,37,19,18,4,2,2,0,0,0,0,0,10,8,2,45,19,26,1,0,0.11,0,0.11,0.11,0.11,822,1.23,73,89,3286,0,0.03,145,355,93,4
Leighton Baines,33,Premier League,2014/2015,Defender,Everton,2774,1424,1350,England,31,16,15,2,1,1,9,5,4,2,1,9,7,2,39,16,23,4,0,0.36,0.29,0.06,0.06,0.07,1387,1.27,71,89,694,308,0.13,198,23,108,7
Sylvain Distin,40,Premier League,2014/2015,Defender,Everton,1080,540,540,France,13,6,6,0,0,0,0,0,0,0,0,0,0,0,24,12,12,0,0,0,0,0,0,0,0,2,45,83,0,0,0,401,353,178,25
John Stones,24,Premier League,2014/2015,Defender,Everton,2044,964,1080,England,23,11,12,1,1,0,0,0,0,0,0,7,5,2,25,9,16,1,0,0.04,0,0.04,0.09,0,2044,1.1,82,89,2044,0,0.04,222,352,60,12
Aiden McGeady,32,Premier League,2014/2015,Midfielder,Everton,887,316,571,Republic of Ireland,16,4,6,1,0,1,2,1,1,0,0,3,1,2,12,5,7,1,0,0.3,0.2,0.1,0,0.16,887,1.22,74,55,887,444,0.1,154,50,-1,13
Steven Pienaar,36,Premier League,2014/2015,Midfielder,Everton,314,99,215,South Africa,9,1,2,0,0,0,2,0,2,0,0,2,2,0,5,1,4,1,0,0.57,0.57,0,0,0,0,1.43,63,35,314,157,0.29,389,1,-1,24
Gareth Barry,37,Premier League,2014/2015,Midfielder,Everton,2827,1322,1505,England,33,15,18,0,0,0,2,2,0,0,0,9,7,2,38,14,24,12,1,0.06,0.06,0,0,0,0,1.21,74,86,236,1414,0.38,407,185,-1,23
James McCarthy,28,Premier League,2014/2015,Midfielder,Everton,2403,1323,1080,Republic of Ireland,28,15,12,2,2,0,1,0,1,0,0,8,7,1,33,16,17,7,0,0.11,0.04,0.07,0.14,0,1202,1.24,73,86,343,2403,0.26,179,215,-1,10
Steven Naismith,32,Premier League,2014/2015,Forward,Everton,2055,1029,1026,Scotland,31,11,11,6,4,2,0,0,0,0,0,9,7,2,30,13,17,8,0,0.26,0,0.26,0.35,0.18,343,1.31,69,66,257,0,0.35,67,348,-1,3
Romelu Lukaku,25,Premier League,2014/2015,Forward,Everton,2876,1444,1432,Belgium,36,16,16,10,5,5,5,4,1,2,0,9,7,2,40,17,23,1,0,0.47,0.16,0.31,0.31,0.31,288,1.25,72,80,2876,575,0.03,48,78,-1,1
Kevin Mirallas,31,Premier League,2014/2015,Forward,Everton,1424,818,606,Belgium,29,10,8,7,4,3,1,1,0,0,1,6,4,2,26,13,13,3,0,0.51,0.06,0.44,0.44,0.45,203,1.64,55,49,475,1424,0.19,18,188,-1,2
Séamus Coleman,30,Premier League,2014/2015,Defender,Everton,3065,1620,1445,Republic of Ireland,35,18,16,3,2,1,2,1,1,0,0,10,8,2,41,16,25,5,0,0.15,0.06,0.09,0.11,0.06,1022,1.2,75,88,613,1533,0.15,157,189,79,6
Joel Robles Blázquez,28,Premier League,2014/2015,Goalkeeper,Everton,584,314,270,Spain,7,3,3,0,0,0,0,0,0,0,0,3,2,1,6,1,5,1,0,0,0,0,0,0,0,0.92,97,83,584,0,0.15,427,345,30,19
Muhamed Bešić,26,Premier League,2014/2015,Midfielder,Everton,1285,618,667,Bosnia and Herzegovina,23,6,9,0,0,0,0,0,0,0,0,8,6,2,15,3,12,8,0,0,0,0,0,0,0,1.05,86,56,161,0,0.56,424,378,-1,22
Christian Atsu Twasam,26,Premier League,2014/2015,Midfielder,Everton,110,110,0,Ghana,5,1,0,0,0,0,1,1,0,0,0,1,1,0,4,4,0,0,0,0.82,0.82,0,0,0,0,3.27,28,22,0,110,0,-1,-1,-1,21
Leon Osman,37,Premier League,2014/2015,Midfielder,Everton,1274,869,405,England,21,9,4,2,1,1,2,1,1,0,0,5,4,1,13,9,4,0,0,0.28,0.14,0.14,0.1,0.22,637,0.92,98,61,0,637,0,128,95,-1,9
Antolín Alcáraz Viveros,36,Premier League,2014/2015,Defender,Everton,526,260,266,Paraguay,8,3,3,0,0,0,0,0,0,0,0,4,4,0,6,0,6,3,1,0,0,0,0,0,0,1.03,88,66,175,0,0.51,422,374,43,20
Robert Green,38,Premier League,2014/2015,Goalkeeper,Queens Park Rangers,3184,1564,1620,England,36,18,18,0,0,0,0,0,0,0,0,6,5,1,61,18,43,1,0,0,0,0,0,0,0,1.72,52,88,3184,0,0.03,420,363,164,17
Rio Ferdinand,40,Premier League,2014/2015,Defender,Queens Park Rangers,990,360,630,England,11,4,7,0,0,0,0,0,0,0,0,2,1,1,21,5,16,2,0,0,0,0,0,0,0,1.91,47,90,495,0,0.18,411,361,175,21
Richard Dunne,39,Premier League,2014/2015,Defender,Queens Park Rangers,1873,1017,856,Republic of Ireland,23,12,10,0,0,0,0,0,0,0,0,4,4,0,35,7,28,7,0,0,0,0,0,0,0,1.68,54,81,268,0,0.34,409,360,163,27
Armand Traoré,29,Premier League,2014/2015,Defender,Queens Park Rangers,779,332,447,Senegal,16,3,4,0,0,0,0,0,0,0,0,2,2,0,17,5,12,2,0,0,0,0,0,0,0,1.96,46,49,390,0,0.23,348,403,177,26
Danny Simpson,31,Premier League,2014/2015,Defender,Queens Park Rangers,1253,507,746,England,15,6,8,0,0,0,0,0,0,0,0,2,1,1,21,6,15,4,0,0,0,0,0,0,0,1.51,60,84,313,0,0.29,338,357,154,25
Steven Caulker,26,Premier League,2014/2015,Defender,Queens Park Rangers,3016,1620,1396,England,35,18,16,1,1,0,0,0,0,0,0,6,5,1,56,19,37,1,0,0.03,0,0.03,0.06,0,3016,1.67,54,86,3016,0,0.03,232,338,160,9
Joey Barton,36,Premier League,2014/2015,Midfielder,Queens Park Rangers,2350,1248,1102,England,28,14,13,1,0,1,3,1,2,0,0,5,4,1,43,12,31,12,1,0.15,0.11,0.04,0,0.08,2350,1.65,55,84,181,783,0.5,226,128,-1,10
Jordon Mutch,26,Premier League,2014/2015,Midfielder,Queens Park Rangers,852,435,417,England,16,4,6,0,0,0,1,1,0,0,0,4,3,1,14,4,10,5,0,0.11,0.11,0,0,0,0,1.48,61,53,170,852,0.53,344,121,-1,24
Alejandro Faurlin,32,Premier League,2014/2015,Midfielder,Queens Park Rangers,91,69,22,Argentina,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.99,91,46,0,0,0,-1,-1,-1,23
Loïc Rémy,31,Premier League,2014/2015,Forward,Queens Park Rangers,845,515,330,France,21,5,3,7,6,1,0,0,0,0,0,8,5,3,12,5,7,0,0,0.75,0,0.75,1.05,0.27,121,1.28,70,40,0,0,0,5,354,-1,2
Charlie Austin,29,Premier League,2014/2015,Forward,Queens Park Rangers,3069,1675,1394,England,35,19,16,18,10,8,5,4,1,3,2,5,5,0,59,19,40,6,1,0.67,0.15,0.53,0.54,0.52,171,1.73,52,88,512,614,0.18,13,86,-1,1
Matt Phillips,27,Premier League,2014/2015,Midfielder,Queens Park Rangers,1820,857,963,Scotland,25,8,12,3,1,2,8,2,6,0,0,5,4,1,44,10,34,1,0,0.54,0.4,0.15,0.11,0.19,607,2.18,41,73,1820,228,0.05,118,6,-1,5
David Junior Hoilett,28,Premier League,2014/2015,Forward,Queens Park Rangers,879,456,423,Canada,22,5,4,0,0,0,0,0,0,0,0,3,3,0,20,5,15,2,0,0,0,0,0,0,0,2.05,44,40,440,0,0.2,343,358,-1,22
Bobby Zamora,37,Premier League,2014/2015,Forward,Queens Park Rangers,1780,1081,699,England,31,13,6,3,0,3,4,3,1,0,0,6,5,1,24,12,12,4,0,0.35,0.2,0.15,0,0.39,593,1.21,74,57,445,445,0.2,121,47,-1,6
Clint Hill,40,Premier League,2014/2015,Defender,Queens Park Rangers,1407,799,608,England,19,8,7,1,0,1,0,0,0,0,0,3,3,0,28,5,23,4,0,0.06,0,0.06,0,0.15,1407,1.79,50,74,352,0,0.26,194,412,170,8
Chinedum Onuoha,32,Premier League,2014/2015,Defender,Queens Park Rangers,1927,901,1026,England,23,11,11,0,0,0,0,0,0,0,0,1,1,0,37,11,26,4,1,0,0,0,0,0,0,1.73,52,84,482,0,0.19,381,413,166,20
Karl Henry,35,Premier League,2014/2015,Midfielder,Queens Park Rangers,2505,1317,1188,England,33,14,13,0,0,0,0,0,0,0,0,5,4,1,47,16,31,8,0,0,0,0,0,0,0,1.69,53,76,313,0,0.29,380,418,-1,19
Allan McGregor,36,Premier League,2014/2015,Goalkeeper,Hull City,2340,1170,1170,Scotland,26,13,13,0,0,0,0,0,0,0,0,5,3,2,36,18,18,0,0,0,0,0,0,0,0,1.38,65,90,0,0,0,369,426,130,26
Curtis Davies,33,Premier League,2014/2015,Defender,Hull City,1815,887,928,England,21,10,11,0,0,0,0,0,0,0,0,4,2,2,29,14,15,2,0,0,0,0,0,0,0,1.44,63,86,908,0,0.1,368,427,143,15
Alex Bruce,34,Premier League,2014/2015,Defender,Hull City,1449,566,883,Northern Ireland,22,7,10,0,0,0,1,0,1,0,0,8,4,4,15,7,8,3,0,0.06,0.06,0,0,0,0,0.93,97,66,483,1449,0.19,367,193,31,23
James Chester,29,Premier League,2014/2015,Defender,Hull City,1872,804,1068,Wales,23,10,13,2,0,2,0,0,0,0,0,8,5,3,19,6,13,6,1,0.1,0,0.1,0,0.17,936,0.91,99,81,267,0,0.34,155,420,27,5
Andrew Robertson,24,Premier League,2014/2015,Defender,Hull City,1526,866,660,Scotland,24,10,7,0,0,0,2,2,0,0,0,6,4,2,24,14,10,7,0,0.12,0.12,0,0,0,0,1.42,64,64,218,763,0.41,363,111,139,22
Tom Huddlestone,31,Premier League,2014/2015,Midfielder,Hull City,2545,1324,1221,England,31,15,15,0,0,0,2,1,1,0,0,9,5,4,33,18,15,9,2,0.07,0.07,0,0,0,0,1.17,77,82,255,1273,0.35,372,176,-1,20
Ahmed Eissa El Mohamady Abdel Fattah,31,Premier League,2014/2015,Midfielder,Hull City,3420,1710,1710,Egypt,38,19,19,2,2,0,5,3,2,0,0,10,6,4,47,23,24,4,0,0.18,0.13,0.05,0.11,0,1710,1.24,73,90,855,684,0.11,207,107,-1,6
Robert Snodgrass,31,Premier League,2014/2015,Midfielder,Hull City,40,0,40,Scotland,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,-1,-1,-1,19
Jake Livermore,29,Premier League,2014/2015,Midfielder,Hull City,3033,1503,1530,England,35,18,17,1,1,0,1,1,0,0,0,9,5,4,42,21,21,10,0,0.06,0.03,0.03,0.06,0,3033,1.25,72,87,303,3033,0.3,238,228,-1,12
Tom Ince,26,Premier League,2014/2015,Midfielder,Hull City,300,108,192,England,7,1,2,0,0,0,0,0,0,0,0,1,0,1,4,1,3,0,0,0,0,0,0,0,0,1.2,75,43,0,0,0,375,250,-1,14
Nikica Jelavić,33,Premier League,2014/2015,Forward,Hull City,1809,1120,689,Croatia,26,12,9,8,5,3,1,0,1,0,0,7,5,2,24,13,11,3,0,0.45,0.05,0.4,0.4,0.39,226,1.19,75,70,603,1809,0.15,31,207,-1,1
Stephen Quinn,32,Premier League,2014/2015,Midfielder,Hull City,1636,651,985,Republic of Ireland,28,8,9,1,1,0,3,0,3,0,0,7,4,3,21,6,15,4,1,0.22,0.17,0.06,0.14,0,1636,1.16,78,58,327,545,0.28,187,66,-1,13
Paul McShane,32,Premier League,2014/2015,Defender,Hull City,1695,841,854,Republic of Ireland,20,10,9,1,0,1,0,0,0,0,0,6,3,3,20,10,10,2,0,0.05,0,0.05,0,0.11,1695,1.06,85,85,848,0,0.11,204,274,47,10
David Meyler,29,Premier League,2014/2015,Midfielder,Hull City,1728,939,789,Republic of Ireland,28,10,9,1,0,1,1,0,1,0,0,7,4,3,25,12,13,8,1,0.1,0.05,0.05,0,0.11,1728,1.3,69,62,192,1728,0.47,202,205,-1,11
Maynor Alexis Figueroa Róchez,35,Premier League,2014/2015,Defender,Hull City,213,0,213,Honduras,3,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,2.11,43,71,0,0,0,-1,-1,-1,16
Robbie Brady,26,Premier League,2014/2015,Midfielder,Hull City,1755,939,816,Republic of Ireland,27,9,8,0,0,0,2,1,1,0,0,7,5,2,22,11,11,2,0,0.1,0.1,0,0,0,0,1.13,80,65,878,878,0.1,339,137,-1,17
Steve Harper,43,Premier League,2014/2015,Goalkeeper,Hull City,853,450,403,England,10,5,5,0,0,0,0,0,0,0,0,4,3,1,10,4,6,0,0,0,0,0,0,0,0,1.06,85,85,0,0,0,341,313,48,18
Omatsone Aluko,29,Premier League,2014/2015,Midfielder,Hull City,1242,483,759,Nigeria,25,5,8,1,0,1,0,0,0,0,0,5,3,2,18,6,12,2,0,0.07,0,0.07,0,0.12,1242,1.3,69,50,621,0,0.14,175,324,-1,9
Asmir Begović,31,Premier League,2014/2015,Goalkeeper,Stoke City,3150,1620,1530,Bosnia and Herzegovina,35,18,17,0,0,0,0,0,0,0,0,7,4,3,43,22,21,3,0,0,0,0,0,0,0,1.23,73,90,1050,0,0.09,342,320,91,14
Erik Pieters,30,Premier League,2014/2015,Defender,Stoke City,2564,1344,1220,Netherlands,31,15,14,0,0,0,2,1,1,0,0,7,4,3,29,15,14,8,0,0.07,0.07,0,0,0,0,1.02,88,83,321,1282,0.28,345,172,41,17
Phil Bardsley,33,Premier League,2014/2015,Defender,Stoke City,2082,993,1089,Scotland,25,11,13,0,0,0,1,1,0,0,0,5,3,2,28,14,14,6,0,0.04,0.04,0,0,0,0,1.21,74,83,347,2082,0.26,347,222,82,21
Ryan Shawcross,31,Premier League,2014/2015,Defender,Stoke City,2832,1392,1440,England,32,16,16,2,1,1,1,0,1,0,0,6,3,3,38,18,20,7,0,0.1,0.03,0.06,0.06,0.06,1416,1.21,75,89,405,2832,0.22,192,233,83,8
Marc Wilson,31,Premier League,2014/2015,Defender,Stoke City,2124,834,1290,Republic of Ireland,27,9,16,0,0,0,0,0,0,0,0,6,4,2,25,8,17,6,1,0,0,0,0,0,0,1.06,85,79,354,0,0.25,415,303,51,20
Stephen Ireland,32,Premier League,2014/2015,Midfielder,Stoke City,935,542,393,Republic of Ireland,17,7,4,0,0,0,3,2,1,0,0,3,3,0,14,7,7,3,0,0.29,0.29,0,0,0,0,1.35,67,55,312,312,0.29,419,22,-1,19
Glenn Whelan,34,Premier League,2014/2015,Midfielder,Stoke City,2265,1073,1192,Republic of Ireland,28,12,14,0,0,0,0,0,0,0,0,9,5,4,26,12,14,6,0,0,0,0,0,0,0,1.03,87,81,378,0,0.24,410,295,-1,18
Steven N'Kemboanza Mike Christopher N'Zonzi,29,Premier League,2014/2015,Midfielder,Stoke City,3376,1710,1666,France,38,19,19,3,2,1,1,0,1,0,0,9,5,4,43,22,21,2,0,0.11,0.03,0.08,0.11,0.05,1125,1.15,79,89,1688,3376,0.05,170,235,-1,7
Bojan,28,Premier League,2014/2015,Forward,Stoke City,1209,591,618,Spain,16,7,7,4,1,3,1,1,0,1,0,3,1,2,20,10,10,2,0,0.37,0.07,0.3,0.15,0.44,302,1.49,60,76,605,1209,0.15,50,173,-1,5
Marko Arnautović,29,Premier League,2014/2015,Forward,Stoke City,1918,1054,864,Austria,29,11,9,1,0,1,5,5,0,0,0,7,4,3,25,14,11,2,0,0.28,0.23,0.05,0,0.1,1918,1.17,77,66,959,384,0.09,215,39,-1,9
