full_name,age,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Ashley Young,33,Premier League,2016/2017,Midfielder,Manchester United,757,338,419,England,12,4,4,0,0,0,1,0,1,0,0,6,2,4,5,2,3,2,0,0.12,0.12,0,0,0,0,0.59,151,63,379,757,0.24,394,125,-1,19
Ramadan Sobhi,21,Premier League,2016/2017,Forward,Stoke City,848,346,502,Egypt,17,3,5,0,0,0,1,1,0,0,0,4,2,2,10,2,8,2,0,0.11,0.11,0,0,0,0,1.06,85,50,424,848,0.21,368,132,-1,16
Sung-Yeung Ki,29,Premier League,2016/2017,Midfielder,Swansea City,1287,706,581,South Korea,23,6,7,0,0,0,1,0,1,0,0,4,3,1,25,16,9,3,0,0.07,0.07,0,0,0,0,1.75,51,56,429,1287,0.21,310,177,-1,19
Tom Carroll,26,Premier League,2016/2017,Midfielder,Swansea City,1390,720,670,England,18,8,8,1,1,0,2,1,1,0,0,6,5,1,16,5,11,1,0,0.19,0.13,0.06,0.13,0,1390,1.04,87,77,1390,695,0.06,206,107,-1,9
James Tomkins,29,Premier League,2016/2017,Defender,Crystal Palace,1978,934,1044,England,24,11,12,3,2,1,0,0,0,0,0,6,4,2,33,14,19,4,0,0.14,0,0.14,0.19,0.09,659,1.5,60,82,495,0,0.18,133,393,115,7
Abdoulaye Doucouré,25,Premier League,2016/2017,Midfielder,Watford,1358,707,651,France,20,7,7,1,1,0,0,0,0,0,0,4,4,0,31,13,18,4,0,0.07,0,0.07,0.13,0,1358,2.05,44,68,340,0,0.27,185,394,-1,14
Nathaniel Chalobah,23,Premier League,2016/2017,Midfielder,Chelsea,159,142,17,England,10,1,0,0,0,0,1,1,0,0,0,7,4,3,3,3,0,2,0,0.57,0.57,0,0,0,0,1.7,53,16,80,159,1.13,-1,-1,-1,17
Romelu Lukaku,25,Premier League,2016/2017,Forward,Everton,3267,1596,1671,Belgium,37,18,18,25,16,9,6,5,1,1,0,13,8,5,36,13,23,3,0,0.85,0.17,0.69,0.9,0.48,131,0.99,91,88,1089,545,0.08,5,77,-1,1
Ashley Williams,34,Premier League,2016/2017,Defender,Everton,3159,1530,1629,Wales,36,17,18,1,1,0,3,1,2,0,0,13,8,5,34,11,23,8,1,0.11,0.09,0.03,0.06,0,3159,0.97,93,88,351,1053,0.26,240,152,39,12
Steven Defour,30,Premier League,2016/2017,Midfielder,Burnley,1079,757,322,Belgium,21,11,5,1,1,0,3,3,0,0,0,6,6,0,13,4,9,1,0,0.33,0.25,0.08,0.12,0,1079,1.08,83,51,1079,360,0.08,182,39,-1,14
James Milner,32,Premier League,2016/2017,Midfielder,Liverpool,3160,1694,1466,England,36,19,17,7,3,4,3,3,0,7,1,12,6,6,34,18,16,5,0,0.28,0.09,0.2,0.16,0.25,451,0.97,93,88,632,1053,0.14,95,161,-1,6
Daniel Sturridge,29,Premier League,2016/2017,Forward,Liverpool,769,332,437,England,20,3,4,3,1,2,1,1,0,0,0,8,3,5,7,3,4,1,0,0.47,0.12,0.35,0.27,0.41,256,0.82,110,38,769,769,0.12,42,128,-1,9
Robert Huth,34,Premier League,2016/2017,Defender,Leicester City,2929,1407,1522,Germany,33,16,17,2,0,2,2,2,0,0,0,9,7,2,48,14,34,9,0,0.12,0.06,0.06,0,0.12,1465,1.47,61,89,325,1465,0.28,204,204,107,5
Nampalys Mendy,26,Premier League,2016/2017,Midfielder,Leicester City,272,143,129,France,4,2,2,0,0,0,0,0,0,0,0,2,1,1,5,3,2,1,0,0,0,0,0,0,0,1.65,54,68,272,0,0.33,271,395,-1,20
Laurent Koscielny,33,Premier League,2016/2017,Defender,Arsenal,2824,1320,1504,France,33,16,17,2,1,1,0,0,0,0,0,10,7,3,34,10,24,5,1,0.06,0,0.06,0.07,0.06,1412,1.08,83,86,471,0,0.19,209,370,50,11
Mesut Özil,30,Premier League,2016/2017,Midfielder,Arsenal,2848,1522,1326,Germany,33,17,15,8,4,4,9,6,3,0,0,12,8,4,30,11,19,2,0,0.54,0.28,0.25,0.24,0.27,356,0.95,95,86,1424,316,0.06,70,27,-1,4
Olivier Giroud,32,Premier League,2016/2017,Forward,Arsenal,1195,542,653,France,29,5,6,12,3,9,3,1,2,0,0,10,7,3,16,2,14,2,0,1.13,0.23,0.9,0.5,1.24,100,1.21,75,41,598,398,0.15,3,48,-1,2
Steven Pienaar,36,Premier League,2016/2017,Midfielder,Sunderland,807,283,524,South Africa,15,4,6,0,0,0,0,0,0,0,0,1,0,1,12,3,9,7,1,0,0,0,0,0,0,1.34,67,54,115,0,0.78,269,315,-1,19
Bradley Guzan,34,Premier League,2016/2017,Goalkeeper,Middlesbrough,900,450,450,USA,10,5,5,0,0,0,0,0,0,0,0,3,2,1,17,6,11,0,0,0,0,0,0,0,0,1.7,53,90,0,0,0,264,261,144,16
Daniel Sanchez Ayala,28,Premier League,2016/2017,Defender,Middlesbrough,917,345,572,Spain,14,4,7,1,1,0,0,0,0,0,0,4,2,2,16,4,12,3,0,0.1,0,0.1,0.26,0,917,1.57,57,66,306,0,0.29,163,257,125,5
Jonathan Calleri,25,Premier League,2016/2017,Forward,West Ham United,532,369,163,Argentina,16,3,1,1,0,1,0,0,0,0,0,7,5,2,2,1,1,0,0,0.17,0,0.17,0,0.55,532,0.34,266,33,0,0,0,114,258,-1,11
Ashley Fletcher,23,Premier League,2016/2017,Forward,West Ham United,353,220,133,England,16,1,1,0,0,0,0,0,0,0,0,5,5,0,11,9,2,2,0,0,0,0,0,0,0,2.8,32,22,177,0,0.51,304,256,-1,19
Ryan Fraser,24,Premier League,2016/2017,Midfielder,AFC Bournemouth,1768,781,987,Scotland,28,8,11,3,2,1,5,3,2,0,0,6,3,3,29,14,15,3,0,0.41,0.25,0.15,0.23,0.09,589,1.48,61,63,589,354,0.15,124,36,-1,7
Heung-Min Son,26,Premier League,2016/2017,Forward,Tottenham Hotspur,2066,881,1185,South Korea,34,10,13,14,4,10,6,3,3,0,0,16,11,5,17,3,14,2,0,0.87,0.26,0.61,0.41,0.76,148,0.74,122,61,1033,344,0.09,9,32,-1,3
Lucas Leiva,31,Premier League,2016/2017,Midfielder,Liverpool,1103,629,474,Brazil,24,7,5,0,0,0,3,1,2,0,0,10,5,5,16,7,9,4,0,0.24,0.24,0,0,0,0,1.31,69,46,276,368,0.33,289,42,-1,14
Steve Mandanda,33,Premier League,2016/2017,Goalkeeper,Crystal Palace,810,360,450,France,9,4,5,0,0,0,0,0,0,0,0,0,0,0,15,6,9,0,0,0,0,0,0,0,0,1.67,54,90,0,0,0,288,253,141,16
James McArthur,31,Premier League,2016/2017,Midfielder,Crystal Palace,2010,1032,978,Scotland,29,12,12,5,4,1,3,1,2,0,0,6,4,2,37,16,21,5,0,0.36,0.13,0.22,0.35,0.09,402,1.66,54,69,402,670,0.22,87,111,-1,3
Christian Benteke,27,Premier League,2016/2017,Forward,Crystal Palace,3138,1539,1599,Belgium,36,18,18,15,4,11,2,0,2,2,2,7,5,2,53,20,33,10,0,0.49,0.06,0.43,0.23,0.62,209,1.52,59,87,314,1569,0.29,31,201,-1,1
Ryan Bertrand,29,Premier League,2016/2017,Defender,Southampton,2508,1068,1440,England,28,12,16,2,0,2,4,0,4,0,0,12,6,6,34,15,19,3,0,0.22,0.14,0.07,0,0.13,1254,1.22,74,90,836,627,0.11,194,98,66,8
Javier Manquillo Gaitán,24,Premier League,2016/2017,Defender,Sunderland,1427,710,717,Spain,20,7,8,1,0,1,0,0,0,0,0,2,1,1,24,14,10,2,0,0.06,0,0.06,0,0.13,1427,1.51,59,71,714,0,0.13,202,263,116,10
Christian Kabasele,27,Premier League,2016/2017,Defender,Watford,766,322,444,Belgium,16,2,5,2,0,2,0,0,0,0,0,4,3,1,14,5,9,1,0,0.23,0,0.23,0,0.41,383,1.64,55,48,766,0,0.12,80,251,139,7
Roberto Maximiliano Pereyra,27,Premier League,2016/2017,Forward,Watford,1039,494,545,Argentina,13,5,7,2,2,0,2,1,1,0,0,3,1,2,16,5,11,3,1,0.35,0.17,0.17,0.36,0,520,1.39,65,80,260,520,0.35,113,83,-1,8
Daryl Janmaat,29,Premier League,2016/2017,Defender,Watford,1614,687,927,Netherlands,27,8,10,2,0,2,1,1,0,0,0,4,4,0,31,7,24,2,0,0.17,0.06,0.11,0,0.19,807,1.73,52,60,807,1614,0.11,158,197,148,4
Isaac Ajayi Success,22,Premier League,2016/2017,Forward,Watford,503,147,356,Nigeria,19,0,2,1,1,0,1,1,0,0,0,3,2,1,9,3,6,2,0,0.36,0.18,0.18,0.61,0,503,1.61,56,26,252,503,0.36,101,73,-1,13
Harry Maguire,25,Premier League,2016/2017,Defender,Hull City,2306,1132,1174,England,29,12,13,2,1,1,2,1,1,0,0,4,2,2,44,16,28,5,0,0.16,0.08,0.08,0.08,0.08,1153,1.72,52,80,461,1153,0.2,179,166,146,7
Bernardo Espinosa,29,Premier League,2016/2017,Defender,Middlesbrough,975,443,532,Colombia,11,5,5,0,0,0,0,0,0,0,0,4,2,2,11,5,6,2,0,0,0,0,0,0,0,1.02,89,89,488,0,0.18,284,295,44,14
Manuel Lanzini,25,Premier League,2016/2017,Midfielder,West Ham United,2715,1400,1315,Argentina,35,17,14,8,5,3,2,0,2,2,0,9,7,2,48,26,22,9,0,0.33,0.07,0.27,0.32,0.21,339,1.59,57,78,302,1358,0.3,61,183,-1,2
Jesse Lingard,25,Premier League,2016/2017,Midfielder,Manchester United,1367,807,560,England,25,11,7,1,0,1,2,1,1,0,0,10,5,5,12,6,6,3,0,0.2,0.13,0.07,0,0.16,1367,0.79,114,55,456,684,0.2,191,112,-1,8
Claudio Andrés Bravo Muñoz,35,Premier League,2016/2017,Goalkeeper,Manchester City,1969,979,990,Chile,22,11,11,0,0,0,0,0,0,0,0,6,3,3,23,9,14,0,0,0,0,0,0,0,0,1.05,86,90,0,0,0,287,296,46,20
Leroy Sané,22,Premier League,2016/2017,Midfielder,Manchester City,1787,1088,699,Germany,26,13,7,5,2,3,3,2,1,0,0,10,5,5,15,10,5,4,0,0.4,0.15,0.25,0.17,0.39,357,0.76,119,69,447,596,0.2,69,93,-1,6
Aleix García,21,Premier League,2016/2017,Midfielder,Manchester City,75,19,56,Spain,4,0,1,0,0,0,0,0,0,0,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,1.2,75,19,0,0,0,-1,-1,-1,22
Junior Stanislas,28,Premier League,2016/2017,Midfielder,AFC Bournemouth,1476,793,683,England,21,10,8,7,5,2,5,2,3,2,0,6,3,3,27,12,15,1,0,0.73,0.3,0.43,0.57,0.26,211,1.65,55,70,1476,295,0.06,29,20,-1,2
Marc Wilson,31,Premier League,2016/2017,Defender,West Bromwich Albion,256,26,230,Republic of Ireland,4,0,3,0,0,0,0,0,0,0,0,0,0,0,7,1,6,3,0,0,0,0,0,0,0,2.46,37,64,85,0,1.05,-1,-1,-1,13
Nacer Chadli,29,Premier League,2016/2017,Midfielder,West Bromwich Albion,2149,1140,1009,Belgium,31,14,13,5,3,2,5,5,0,1,0,3,2,1,32,15,17,2,0,0.42,0.21,0.21,0.24,0.18,430,1.34,67,69,1075,430,0.08,90,55,-1,3
Shkodran Mustafi,26,Premier League,2016/2017,Defender,Arsenal,2275,1105,1170,Germany,26,13,13,2,2,0,2,1,1,0,0,8,5,3,28,9,19,11,0,0.16,0.08,0.08,0.16,0,1138,1.11,81,88,207,1138,0.44,177,165,55,10
Lucas Perez,30,Premier League,2016/2017,Forward,Arsenal,265,207,58,Spain,11,2,0,1,0,1,0,0,0,0,0,5,4,1,1,1,0,0,0,0.34,0,0.34,0,1.55,265,0.34,265,24,0,0,0,-1,-1,-1,15
Jeff Hendrick,26,Premier League,2016/2017,Midfielder,Burnley,2695,1270,1425,Republic of Ireland,32,14,17,2,2,0,1,1,0,0,0,9,5,4,41,14,27,7,1,0.1,0.03,0.07,0.14,0,1348,1.37,66,84,337,2695,0.27,188,249,-1,4
Patrick Bamford,25,Premier League,2016/2017,Forward,Middlesbrough,314,139,175,England,14,1,1,1,1,0,0,0,0,0,0,1,1,0,6,2,4,1,0,0.29,0,0.29,0.65,0,314,1.72,52,22,314,0,0.29,55,300,-1,10
Jon Flanagan,25,Premier League,2016/2017,Defender,Burnley,359,187,172,England,6,2,1,0,0,0,0,0,0,0,0,3,1,2,4,2,2,2,0,0,0,0,0,0,0,1,90,60,180,0,0.5,293,301,42,16
Will Keane,25,Premier League,2016/2017,Forward,Hull City,282,94,188,England,5,2,2,0,0,0,0,0,0,0,0,0,0,0,10,3,7,0,0,0,0,0,0,0,0,3.19,28,56,0,0,0,294,304,-1,23
Markus Henriksen,26,Premier League,2016/2017,Midfielder,Hull City,633,278,355,Norway,15,3,3,0,0,0,0,0,0,0,0,1,0,1,12,5,7,1,0,0,0,0,0,0,0,1.71,53,42,633,0,0.14,308,305,-1,22
David Marshall,33,Premier League,2016/2017,Goalkeeper,Hull City,1440,720,720,Scotland,16,8,8,0,0,0,0,0,0,0,0,0,0,0,43,20,23,0,0,0,0,0,0,0,0,2.69,33,90,0,0,0,295,306,174,21
Adama Traoré Diarra,22,Premier League,2016/2017,Midfielder,Middlesbrough,1537,766,771,Spain,27,7,9,0,0,0,1,0,1,0,0,7,5,2,20,9,11,1,0,0.06,0.06,0,0,0,0,1.17,77,57,1537,1537,0.06,297,200,-1,13
Mathieu Flamini,34,Premier League,2016/2017,Midfielder,Crystal Palace,269,67,202,France,10,1,2,0,0,0,0,0,0,0,0,3,2,1,5,1,4,0,0,0,0,0,0,0,0,1.67,54,27,0,0,0,-1,-1,-1,19
Bruno Martins Indi,26,Premier League,2016/2017,Defender,Stoke City,3147,1617,1530,Netherlands,35,18,17,1,0,1,0,0,0,0,0,11,7,4,48,18,30,5,0,0.03,0,0.03,0,0.06,3147,1.37,66,90,629,0,0.14,254,307,90,11
Wilfried Guemiand Bony,29,Premier League,2016/2017,Forward,Stoke City,690,374,316,Côte d'Ivoire,10,5,4,2,2,0,0,0,0,0,0,2,1,1,12,6,6,1,0,0.26,0,0.26,0.48,0,345,1.57,58,69,690,0,0.13,68,308,-1,7
Lee Grant,35,Premier League,2016/2017,Goalkeeper,Stoke City,2520,1350,1170,England,28,15,13,0,0,0,0,0,0,0,0,9,6,3,32,10,22,1,0,0,0,0,0,0,0,1.14,79,90,2520,0,0.04,298,309,56,15
Moussa Sissoko,29,Premier League,2016/2017,Midfielder,Tottenham Hotspur,901,330,571,France,25,3,5,0,0,0,2,2,0,0,0,14,9,5,4,0,4,3,0,0.2,0.2,0,0,0,0,0.4,225,36,300,451,0.3,299,59,-1,15
Kieran Trippier,28,Premier League,2016/2017,Defender,Tottenham Hotspur,564,274,290,England,12,3,3,0,0,0,5,1,4,0,0,4,2,2,2,1,1,1,0,0.8,0.8,0,0,0,0,0.32,282,47,564,113,0.16,300,2,1,14
Simone Zaza,27,Premier League,2016/2017,Forward,West Ham United,460,280,180,Italy,8,3,2,0,0,0,0,0,0,0,0,2,1,1,12,7,5,2,0,0,0,0,0,0,0,2.35,38,58,230,0,0.39,301,312,-1,21
Stefano Okaka,29,Premier League,2016/2017,Forward,Watford,954,469,485,Italy,19,5,5,4,3,1,0,0,0,0,0,3,3,0,21,10,11,5,0,0.38,0,0.38,0.58,0.19,239,1.98,45,50,191,0,0.47,37,302,-1,3
Neil Taylor,29,Premier League,2016/2017,Defender,Swansea City,922,311,611,Wales,11,4,7,0,0,0,0,0,0,0,0,1,1,0,25,8,17,1,0,0,0,0,0,0,0,2.44,37,84,922,0,0.1,305,278,169,21
Marcos Alonso,27,Premier League,2016/2017,Defender,Chelsea,2694,1334,1360,Spain,31,15,15,6,3,3,3,2,1,0,0,15,7,8,16,9,7,2,0,0.3,0.1,0.2,0.2,0.2,449,0.53,168,87,1347,898,0.07,94,141,5,6
David Luiz,31,Premier League,2016/2017,Defender,Chelsea,2956,1434,1522,Brazil,33,16,17,1,0,1,0,0,0,0,0,15,7,8,23,11,12,6,0,0.03,0,0.03,0,0.06,2956,0.7,129,90,493,0,0.18,251,268,17,12
Jan Kirchhoff,28,Premier League,2016/2017,Defender,Sunderland,435,323,112,Germany,7,4,1,0,0,0,0,0,0,0,0,0,0,0,10,8,2,1,0,0,0,0,0,0,0,2.07,44,62,435,0,0.21,307,269,163,17
Didier Ndong Ibrahim,24,Premier League,2016/2017,Midfielder,Sunderland,2519,1293,1226,Gabon,31,14,13,1,0,1,0,0,0,0,0,6,4,2,43,23,20,5,0,0.04,0,0.04,0,0.07,2519,1.54,59,81,504,0,0.18,224,270,-1,7
Jason Denayer,23,Premier League,2016/2017,Defender,Sunderland,1880,973,907,Belgium,24,12,10,0,0,0,0,0,0,0,0,6,4,2,28,14,14,2,0,0,0,0,0,0,0,1.34,67,78,940,0,0.1,296,271,84,11
Séamus Coleman,30,Premier League,2016/2017,Defender,Everton,2317,1147,1170,Republic of Ireland,26,13,13,4,3,1,3,3,0,0,0,10,6,4,24,7,17,3,0,0.27,0.12,0.16,0.24,0.08,579,0.93,97,89,772,772,0.12,116,120,36,3
Dieumerci Mbokani Bezua,33,Premier League,2016/2017,Forward,Hull City,763,534,229,Congo DR,12,5,3,0,0,0,1,1,0,0,0,0,0,0,13,8,5,0,0,0.12,0.12,0,0,0,0,1.53,59,64,0,763,0,282,123,-1,20
Islam Slimani,30,Premier League,2016/2017,Forward,Leicester City,1278,814,464,Algeria,23,8,5,7,6,1,4,4,0,1,0,6,6,0,21,8,13,1,0,0.77,0.28,0.49,0.66,0.19,183,1.48,61,56,1278,320,0.07,20,25,-1,2
İlkay Gündoğan,28,Premier League,2016/2017,Midfielder,Manchester City,710,447,263,Germany,10,6,3,3,1,2,1,0,1,0,0,3,2,1,8,4,4,0,0,0.51,0.13,0.38,0.2,0.68,237,1.01,89,71,0,710,0,36,115,-1,11
Vincent Kompany,32,Premier League,2016/2017,Defender,Manchester City,822,425,397,Belgium,11,5,5,3,1,2,0,0,0,0,0,4,2,2,6,2,4,5,0,0.33,0,0.33,0.21,0.45,274,0.66,137,75,164,0,0.55,45,272,12,10
Hal Robson-Kanu,29,Premier League,2016/2017,Forward,West Bromwich Albion,681,210,471,Wales,29,1,4,3,1,2,2,0,2,0,0,4,3,1,12,2,10,3,0,0.66,0.26,0.4,0.43,0.38,227,1.59,57,23,227,341,0.4,34,34,-1,8
Sofiane Feghouli,28,Premier League,2016/2017,Midfielder,West Ham United,1037,449,588,Algeria,21,5,6,3,2,1,3,1,2,0,0,3,3,0,20,10,10,2,1,0.52,0.26,0.26,0.4,0.15,346,1.74,52,49,346,346,0.26,66,35,-1,5
Robert Kenedy Nunes do Nascimento,22,Premier League,2016/2017,Midfielder,Chelsea,90,75,15,Brazil,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,30,45,0,0,0,-1,-1,-1,15
Glen Johnson,34,Premier League,2016/2017,Defender,Stoke City,1955,1055,900,England,23,11,10,0,0,0,0,0,0,0,0,7,6,1,32,9,23,1,0,0,0,0,0,0,0,1.47,61,85,1955,0,0.05,266,274,109,14
Rhu-endly Martina,29,Premier League,2016/2017,Defender,Southampton,591,354,237,Curaçao,9,4,2,0,0,0,0,0,0,0,0,5,2,3,6,5,1,0,0,0,0,0,0,0,0,0.91,99,66,0,0,0,267,275,33,19
Harrison Reed,23,Premier League,2016/2017,Midfielder,Southampton,63,12,51,England,3,0,1,0,0,0,0,0,0,0,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,1.43,63,21,0,0,0,-1,-1,-1,17
Borja Bastón,26,Premier League,2016/2017,Forward,Swansea City,548,355,193,Spain,18,4,0,1,0,1,0,0,0,0,0,3,3,0,9,7,2,0,0,0.16,0,0.16,0,0.47,548,1.48,61,30,0,0,0,119,276,-1,8
Moussa Dembele,31,Premier League,2016/2017,Midfielder,Tottenham Hotspur,2066,1081,985,Belgium,30,13,11,1,1,0,1,1,0,0,0,13,9,4,17,5,12,5,0,0.09,0.04,0.04,0.08,0,2066,0.74,122,69,413,2066,0.22,222,227,-1,9
Lee Cattermole,30,Premier League,2016/2017,Midfielder,Sunderland,640,228,412,England,8,3,5,0,0,0,0,0,0,0,0,0,0,0,13,6,7,4,0,0,0,0,0,0,0,1.83,49,80,160,0,0.56,270,280,-1,13
Timothy Fosu-Mensah,20,Premier League,2016/2017,Defender,Manchester United,94,90,4,Netherlands,4,1,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,-1,-1,-1,21
Jeffrey Schlupp,25,Premier League,2016/2017,Defender,Leicester City,1136,520,616,Ghana,19,6,6,0,0,0,0,0,0,0,0,5,4,1,16,4,12,0,0,0,0,0,0,0,0,1.27,71,60,0,0,0,272,281,74,18
Lys Mousset,22,Premier League,2016/2017,Forward,AFC Bournemouth,265,162,103,France,11,2,1,0,0,0,0,0,0,0,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0.68,133,24,0,0,0,-1,-1,-1,14
Kevin Wimmer,26,Premier League,2016/2017,Defender,Tottenham Hotspur,357,41,316,Austria,5,0,4,0,0,0,0,0,0,0,0,1,1,0,3,0,3,3,0,0,0,0,0,0,0,0.76,119,71,119,0,0.76,275,282,20,20
Victor Chinedu Anichebe,30,Premier League,2016/2017,Forward,Sunderland,1217,581,636,Nigeria,18,7,7,3,2,1,0,0,0,0,0,3,2,1,19,8,11,2,0,0.22,0,0.22,0.31,0.14,406,1.41,64,68,609,0,0.15,83,283,-1,3
Alfie Mawson,24,Premier League,2016/2017,Defender,Swansea City,2430,1260,1170,England,27,14,13,4,2,2,0,0,0,0,0,7,6,1,41,18,23,1,0,0.15,0,0.15,0.14,0.15,608,1.52,59,90,2430,0,0.04,121,284,118,4
Álvaro Arbeloa Coca,35,Premier League,2016/2017,Defender,West Ham United,256,256,0,Spain,3,1,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,3,0,0,0,0,0,0,0,2.81,32,85,85,0,1.05,-1,-1,-1,23
Edimilson Fernandes,22,Premier League,2016/2017,Midfielder,West Ham United,984,493,491,Switzerland,28,4,4,0,0,0,0,0,0,0,0,8,6,2,14,7,7,4,0,0,0,0,0,0,0,1.28,70,35,246,0,0.37,276,286,-1,24
George Honeyman,24,Premier League,2016/2017,Midfielder,Sunderland,233,53,180,England,5,0,2,0,0,0,0,0,0,0,0,2,1,1,4,1,3,1,0,0,0,0,0,0,0,1.55,58,47,233,0,0.39,-1,-1,-1,14
Matteo Darmian,28,Premier League,2016/2017,Defender,Manchester United,1333,529,804,Italy,18,6,9,0,0,0,0,0,0,0,0,9,3,6,8,3,5,3,0,0,0,0,0,0,0,0.54,167,74,444,0,0.2,277,287,6,22
Gabriel Paulista,28,Premier League,2016/2017,Defender,Arsenal,1515,801,714,Brazil,19,8,7,0,0,0,0,0,0,0,0,5,4,1,17,4,13,6,0,0,0,0,0,0,0,1.01,89,80,253,0,0.36,261,303,43,18
Tyrone Mings,25,Premier League,2016/2017,Defender,AFC Bournemouth,505,157,348,England,7,1,4,0,0,0,0,0,0,0,0,1,1,0,15,4,11,0,0,0,0,0,0,0,0,2.67,34,72,0,0,0,279,265,173,13
Billy Jones,31,Premier League,2016/2017,Defender,Sunderland,2271,957,1314,England,27,11,14,1,0,1,0,0,0,0,0,5,3,2,44,18,26,8,0,0.04,0,0.04,0,0.07,2271,1.74,52,84,284,0,0.32,223,285,149,9
Chris Brunt,33,Premier League,2016/2017,Midfielder,West Bromwich Albion,2477,1290,1187,Northern Ireland,31,14,13,3,3,0,4,3,1,0,0,4,3,1,36,16,20,5,0,0.25,0.15,0.11,0.21,0,826,1.31,69,80,495,619,0.18,155,90,-1,7
Aaron Cresswell,28,Premier League,2016/2017,Defender,West Ham United,2117,940,1177,England,26,11,13,0,0,0,2,0,2,0,0,7,5,2,33,17,16,4,1,0.09,0.09,0,0,0,0,1.4,64,81,529,1059,0.17,268,151,95,25
Adrian Mariappa,32,Premier League,2016/2017,Defender,Watford,561,201,360,Jamaica,7,2,4,0,0,0,0,0,0,0,0,2,2,0,12,1,11,0,0,0,0,0,0,0,0,1.93,47,80,0,0,0,263,279,156,16
Sam McQueen,23,Premier League,2016/2017,Defender,Southampton,608,374,234,England,13,3,2,0,0,0,0,0,0,0,0,5,3,2,9,4,5,0,0,0,0,0,0,0,0,1.33,68,47,0,0,0,283,277,82,16
Fábio Pereira da Silva,28,Premier League,2016/2017,Defender,Middlesbrough,1849,931,918,Brazil,24,11,10,0,0,0,0,0,0,0,0,7,5,2,28,11,17,8,0,0,0,0,0,0,0,1.36,66,77,231,0,0.39,273,267,89,12
Kevin Long,28,Premier League,2016/2017,Defender,Burnley,270,180,90,Republic of Ireland,3,2,1,0,0,0,0,0,0,0,0,0,0,0,6,4,2,0,0,0,0,0,0,0,0,2,45,90,0,0,0,-1,-1,-1,15
Michael Dawson,35,Premier League,2016/2017,Defender,Hull City,1719,729,990,England,22,8,11,3,3,0,0,0,0,0,0,3,1,2,42,19,23,4,0,0.16,0,0.16,0.37,0,573,2.2,41,78,430,0,0.21,118,273,166,5
Sofiane Boufal,25,Premier League,2016/2017,Midfielder,Southampton,1102,566,536,Morocco,24,6,6,1,1,0,0,0,0,0,0,7,5,2,21,10,11,5,0,0.08,0,0.08,0.16,0,1102,1.72,52,46,220,0,0.41,176,288,-1,11
Jack Stephens,24,Premier League,2016/2017,Defender,Southampton,1469,755,714,England,17,8,7,0,0,0,1,1,0,0,0,7,4,3,23,10,13,1,0,0.06,0.06,0,0,0,0,1.41,64,86,1469,1469,0.06,278,192,97,15
Carl Jenkinson,26,Premier League,2016/2017,Defender,Arsenal,83,0,83,England,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.08,83,83,0,0,0,-1,-1,-1,17
Ashley Barnes,29,Premier League,2016/2017,Forward,Burnley,1777,727,1050,Austria,28,8,12,6,2,4,2,2,0,2,0,8,4,4,25,8,17,8,1,0.41,0.1,0.3,0.25,0.34,296,1.27,71,63,222,889,0.41,54,144,-1,3
Grant Leadbitter,32,Premier League,2016/2017,Midfielder,Middlesbrough,707,340,367,England,13,3,4,1,0,1,0,0,0,0,0,4,3,1,12,6,6,1,0,0.13,0,0.13,0,0.25,707,1.53,59,54,707,0,0.13,140,311,-1,9
Dominic Calvert-Lewin,21,Premier League,2016/2017,Forward,Everton,346,174,172,England,11,3,2,1,1,0,0,0,0,0,0,4,3,1,5,1,4,1,0,0.26,0,0.26,0.52,0,346,1.3,69,31,346,0,0.26,64,310,-1,11
Marc Pugh,31,Premier League,2016/2017,Midfielder,AFC Bournemouth,1333,678,655,England,21,8,8,2,2,0,2,1,1,0,0,6,3,3,22,10,12,1,0,0.27,0.14,0.14,0.27,0,667,1.49,61,63,1333,667,0.07,129,104,-1,9
Phil Jones,26,Premier League,2016/2017,Defender,Manchester United,1585,685,900,England,18,8,10,0,0,0,0,0,0,0,0,6,3,3,13,4,9,2,0,0,0,0,0,0,0,0.74,122,88,793,0,0.11,265,313,19,23
