full_name,age,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Ryan Fraser,24,Premier League,2017/2018,Midfielder,AFC Bournemouth,2009,989,1020,Scotland,26,11,12,5,4,1,3,2,1,0,0,3,2,1,36,15,21,0,0,0.36,0.13,0.22,0.36,0.09,402,1.61,56,77,0,670,0,77,103,-1,3
James McArthur,31,Premier League,2017/2018,Midfielder,Crystal Palace,2434,1131,1303,Scotland,33,13,14,5,3,2,1,1,0,0,0,8,3,5,34,16,18,5,0,0.22,0.04,0.18,0.24,0.14,487,1.26,72,74,487,2434,0.18,105,222,-1,3
Christian Benteke,27,Premier League,2017/2018,Forward,Crystal Palace,2236,1184,1052,Belgium,31,12,12,3,1,2,5,2,3,1,1,9,4,5,35,19,16,6,0,0.32,0.2,0.12,0.08,0.17,745,1.41,64,72,373,447,0.24,138,60,-1,7
Oliver McBurnie,22,Premier League,2017/2018,Forward,Swansea City,269,39,230,Scotland,11,0,2,0,0,0,1,0,1,0,0,2,0,2,5,2,3,0,0,0.33,0.33,0,0,0,0,1.67,54,24,0,269,0,-1,-1,-1,17
Javier Manquillo Gaitán,24,Premier League,2017/2018,Defender,Newcastle United,1759,810,949,Spain,21,9,11,0,0,0,1,0,1,0,0,4,2,2,30,11,19,2,0,0.05,0.05,0,0,0,0,1.53,59,84,880,1759,0.1,365,208,143,15
Ryan Bertrand,29,Premier League,2017/2018,Defender,Southampton,3137,1607,1530,England,35,18,17,0,0,0,4,4,0,0,0,7,3,4,46,24,22,2,0,0.11,0.11,0,0,0,0,1.32,68,90,1569,784,0.06,392,122,87,24
Christian Kabasele,27,Premier League,2017/2018,Defender,Watford,2332,1144,1188,Belgium,28,13,14,2,1,1,0,0,0,0,0,7,3,4,39,22,17,5,0,0.08,0,0.08,0.08,0.08,1166,1.51,60,83,466,0,0.19,167,254,139,8
Roberto Maximiliano Pereyra,27,Premier League,2017/2018,Forward,Watford,1622,890,732,Argentina,32,10,8,5,4,1,2,2,0,0,0,6,4,2,30,16,14,3,0,0.39,0.11,0.28,0.4,0.12,324,1.66,54,51,541,811,0.17,62,119,-1,4
Daryl Janmaat,29,Premier League,2017/2018,Defender,Watford,1822,994,828,Netherlands,23,12,9,3,1,2,0,0,0,0,0,3,2,1,33,19,14,3,0,0.15,0,0.15,0.09,0.22,607,1.63,55,79,607,0,0.15,121,328,157,6
Harry Maguire,25,Premier League,2017/2018,Defender,Leicester City,3420,1710,1710,England,38,19,19,2,2,0,4,1,3,0,0,9,6,3,57,21,36,7,0,0.16,0.11,0.05,0.11,0,1710,1.5,60,90,489,855,0.18,216,117,133,8
Manuel Lanzini,25,Premier League,2017/2018,Midfielder,West Ham United,2047,973,1074,Argentina,27,11,12,5,3,2,6,2,4,0,1,6,4,2,42,17,25,4,0,0.48,0.26,0.22,0.28,0.17,409,1.85,49,76,512,341,0.18,78,29,-1,3
Jesse Lingard,25,Premier League,2017/2018,Midfielder,Manchester United,1821,731,1090,England,33,7,13,8,3,5,5,2,3,0,0,15,10,5,18,4,14,2,0,0.64,0.25,0.4,0.37,0.41,228,0.89,101,55,911,364,0.1,31,32,-1,3
Junior Stanislas,29,Premier League,2017/2018,Midfielder,AFC Bournemouth,1296,594,702,England,19,7,10,5,2,3,2,0,2,1,0,2,1,1,21,10,11,1,0,0.49,0.14,0.35,0.3,0.38,259,1.46,62,68,1296,648,0.07,41,95,-1,4
Nacer Chadli,29,Premier League,2017/2018,Midfielder,West Bromwich Albion,215,11,204,Belgium,5,0,2,1,0,1,0,0,0,0,0,1,1,0,3,0,3,1,0,0.42,0,0.42,0,0.44,215,1.26,72,43,215,0,0.42,-1,-1,-1,12
Jeff Hendrick,26,Premier League,2017/2018,Midfielder,Burnley,2342,1164,1178,Republic of Ireland,34,15,14,2,1,1,2,2,0,0,0,11,6,5,24,9,15,1,0,0.15,0.08,0.08,0.08,0.08,1171,0.92,98,69,2342,1171,0.04,178,164,-1,6
Bruno Martins Indi,26,Premier League,2017/2018,Defender,Stoke City,1244,534,710,Netherlands,17,6,8,0,0,0,0,0,0,0,0,3,1,2,26,12,14,3,0,0,0,0,0,0,0,1.88,48,73,415,0,0.22,279,278,169,18
Wilfried Guemiand Bony,29,Premier League,2017/2018,Forward,Swansea City,704,373,331,Côte d'Ivoire,15,4,4,2,1,1,0,0,0,0,0,4,3,1,8,5,3,2,0,0.26,0,0.26,0.24,0.27,352,1.02,88,47,352,0,0.26,64,248,-1,6
Lee Grant,35,Premier League,2017/2018,Goalkeeper,Stoke City,270,90,180,England,3,1,2,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0,0,2,45,90,0,0,0,-1,-1,-1,21
Stefano Okaka,29,Premier League,2017/2018,Forward,Watford,444,380,64,Italy,15,3,0,1,1,0,1,1,0,0,0,3,3,0,7,4,3,2,0,0.41,0.2,0.2,0.24,0,444,1.42,63,30,222,444,0.41,97,62,-1,14
Marcos Alonso,27,Premier League,2017/2018,Defender,Chelsea,2860,1591,1269,Spain,33,18,15,7,3,4,2,0,2,0,0,14,9,5,27,15,12,6,0,0.28,0.06,0.22,0.17,0.28,409,0.85,106,87,477,1430,0.19,80,189,30,3
David Luiz,31,Premier League,2017/2018,Defender,Chelsea,839,357,482,Brazil,10,4,5,1,1,0,0,0,0,0,0,4,2,2,12,5,7,5,1,0.11,0,0.11,0.25,0,839,1.29,70,84,140,0,0.64,143,352,78,15
Séamus Coleman,30,Premier League,2017/2018,Defender,Everton,1036,586,450,Republic of Ireland,12,7,5,0,0,0,1,0,1,0,0,4,3,1,12,5,7,0,0,0.09,0.09,0,0,0,0,1.04,86,86,0,1036,0,277,142,55,14
Hal Robson-Kanu,29,Premier League,2017/2018,Forward,West Bromwich Albion,828,367,461,Wales,21,3,5,2,1,1,0,0,0,0,0,7,4,3,10,3,7,3,1,0.22,0,0.22,0.25,0.2,414,1.09,83,39,207,0,0.43,84,404,-1,3
Robert Kenedy Nunes do Nascimento,22,Premier League,2017/2018,Midfielder,Newcastle United,1030,504,526,Brazil,13,6,7,2,2,0,2,2,0,0,0,3,3,0,9,2,7,1,0,0.35,0.17,0.17,0.36,0,515,0.79,114,79,1030,515,0.09,108,70,-1,8
Glen Johnson,34,Premier League,2017/2018,Defender,Stoke City,549,453,96,England,9,6,1,0,0,0,0,0,0,0,0,0,0,0,14,11,3,3,0,0,0,0,0,0,0,2.3,39,61,183,0,0.49,389,324,174,24
Bakary Sako,30,Premier League,2017/2018,Midfielder,Crystal Palace,468,184,284,Mali,16,1,3,3,2,1,0,0,0,0,0,3,1,2,10,0,10,0,0,0.58,0,0.58,0.98,0.32,156,1.92,47,29,0,0,0,12,255,-1,6
Rhu-endly Martina,29,Premier League,2017/2018,Defender,Everton,1830,1020,810,Curaçao,21,11,9,0,0,0,2,1,1,0,0,6,4,2,29,11,18,1,0,0.1,0.1,0,0,0,0,1.43,63,87,1830,915,0.05,355,130,117,22
Timothy Fosu-Mensah,20,Premier League,2017/2018,Defender,Crystal Palace,1594,874,720,Netherlands,21,9,8,0,0,0,0,0,0,0,0,2,2,0,29,12,17,2,0,0,0,0,0,0,0,1.64,55,76,797,0,0.11,308,306,159,21
Lys Mousset,22,Premier League,2017/2018,Forward,AFC Bournemouth,581,264,317,France,23,1,3,2,2,0,0,0,0,0,0,2,1,1,12,5,7,1,0,0.31,0,0.31,0.68,0,291,1.86,48,25,581,0,0.15,52,408,-1,7
Alfie Mawson,24,Premier League,2017/2018,Defender,Swansea City,3420,1710,1710,England,38,19,19,2,2,0,1,1,0,0,0,9,5,4,53,23,30,3,0,0.08,0.03,0.05,0.11,0,1710,1.39,65,90,1140,3420,0.08,207,239,102,4
Edimilson Fernandes,22,Premier League,2017/2018,Midfielder,West Ham United,846,353,493,Switzerland,14,3,6,0,0,0,1,1,0,0,0,2,1,1,18,8,10,1,0,0.11,0.11,0,0,0,0,1.91,47,60,846,846,0.11,300,125,-1,20
Matteo Darmian,28,Premier League,2017/2018,Defender,Manchester United,442,90,352,Italy,8,1,4,0,0,0,0,0,0,0,0,4,2,2,3,0,3,0,0,0,0,0,0,0,0,0.61,147,55,0,0,0,379,378,8,20
Dominic Solanke,21,Premier League,2017/2018,Forward,Liverpool,582,254,328,England,21,2,3,1,1,0,1,0,1,0,0,11,7,4,3,1,2,0,0,0.31,0.15,0.15,0.35,0,582,0.46,194,28,0,582,0,122,82,-1,8
Tyrone Mings,25,Premier League,2017/2018,Defender,AFC Bournemouth,202,90,112,England,4,1,2,0,0,0,0,0,0,0,0,1,1,0,4,1,3,1,0,0,0,0,0,0,0,1.78,51,51,202,0,0.45,-1,-1,-1,18
Chris Brunt,33,Premier League,2017/2018,Midfielder,West Bromwich Albion,1923,1157,766,Northern Ireland,26,13,9,0,0,0,7,6,1,0,0,9,5,4,21,13,8,5,0,0.33,0.33,0,0,0,0,0.98,92,74,385,275,0.23,404,14,-1,20
Aaron Cresswell,28,Premier League,2017/2018,Defender,West Ham United,3073,1604,1469,England,36,18,17,1,1,0,7,3,4,0,0,10,7,3,57,23,34,7,0,0.23,0.21,0.03,0.06,0,3073,1.67,54,85,439,439,0.21,234,53,164,13
Adrian Mariappa,32,Premier League,2017/2018,Defender,Watford,2209,1020,1189,Jamaica,28,12,12,0,0,0,0,0,0,0,0,7,4,3,39,18,21,4,0,0,0,0,0,0,0,1.59,57,79,552,0,0.16,259,293,149,23
Sam McQueen,23,Premier League,2017/2018,Defender,Southampton,142,13,129,England,7,0,1,0,0,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,-1,-1,-1,22
Kevin Long,28,Premier League,2017/2018,Defender,Burnley,1440,810,630,Republic of Ireland,16,9,7,1,1,0,2,0,2,0,0,4,3,1,18,8,10,1,0,0.19,0.13,0.06,0.11,0,1440,1.13,80,90,1440,720,0.06,203,102,61,11
Sofiane Boufal,25,Premier League,2017/2018,Midfielder,Southampton,1212,610,602,Morocco,26,5,6,2,1,1,2,0,2,0,0,4,3,1,23,10,13,1,0,0.3,0.15,0.15,0.15,0.15,606,1.71,53,47,1212,606,0.07,125,80,-1,8
Jack Stephens,24,Premier League,2017/2018,Defender,Southampton,1980,990,990,England,22,11,11,2,1,1,0,0,0,0,0,5,2,3,31,12,19,7,1,0.09,0,0.09,0.09,0.09,990,1.41,64,90,248,0,0.36,163,387,111,9
Ashley Barnes,29,Premier League,2017/2018,Forward,Burnley,2157,1150,1007,Austria,36,11,10,9,5,4,0,0,0,0,0,12,7,5,20,9,11,10,0,0.38,0,0.38,0.39,0.36,240,0.83,108,60,216,0,0.42,34,301,-1,2
Dominic Calvert-Lewin,21,Premier League,2017/2018,Forward,Everton,1874,941,933,England,32,9,9,4,3,1,6,3,3,0,0,9,7,2,26,9,17,4,0,0.48,0.29,0.19,0.29,0.1,469,1.25,72,59,469,312,0.19,98,20,-1,4
Marc Pugh,31,Premier League,2017/2018,Midfielder,AFC Bournemouth,983,564,419,England,20,7,4,0,0,0,0,0,0,0,0,6,3,3,17,9,8,2,0,0,0,0,0,0,0,1.56,58,49,492,0,0.18,407,407,-1,21
Phil Jones,26,Premier League,2017/2018,Defender,Manchester United,1975,810,1165,England,23,9,14,0,0,0,0,0,0,0,0,15,8,7,10,2,8,2,0,0,0,0,0,0,0,0.46,198,86,988,0,0.09,377,374,4,23
Nick Pope,26,Premier League,2017/2018,Goalkeeper,Burnley,3114,1584,1530,England,35,17,17,0,0,0,0,0,0,0,0,12,7,5,30,12,18,3,0,0,0,0,0,0,0,0.87,104,89,1038,0,0.09,304,302,34,13
Matty James,27,Premier League,2017/2018,Midfielder,Leicester City,995,546,449,England,13,6,5,0,0,0,0,0,0,0,0,4,3,1,14,4,10,2,0,0,0,0,0,0,0,1.27,71,77,498,0,0.18,337,334,-1,22
Joshua Sims,21,Premier League,2017/2018,Midfielder,Southampton,159,83,76,England,6,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0,1.13,80,27,0,0,0,-1,-1,-1,17
Kurt Zouma,24,Premier League,2017/2018,Defender,Stoke City,2887,1381,1506,France,34,15,17,1,0,1,0,0,0,0,0,6,3,3,48,21,27,1,0,0.03,0,0.03,0,0.06,2887,1.5,60,85,2887,0,0.03,232,323,134,9
Aaron Wan-Bissaka,21,Premier League,2017/2018,Midfielder,Crystal Palace,628,358,270,England,7,4,3,0,0,0,0,0,0,0,0,2,1,1,9,5,4,1,0,0,0,0,0,0,0,1.29,70,90,628,0,0.14,278,266,-1,12
Jonjoe Kenny,21,Premier League,2017/2018,Defender,Everton,1588,688,900,England,19,7,10,0,0,0,1,1,0,0,0,5,3,2,29,8,21,2,0,0.06,0.06,0,0,0,0,1.64,55,84,794,1588,0.11,293,178,160,16
Declan Rice,19,Premier League,2017/2018,Midfielder,West Ham United,1422,560,862,Republic of Ireland,26,6,9,0,0,0,0,0,0,0,0,6,4,2,26,7,19,1,0,0,0,0,0,0,0,1.65,55,55,1422,0,0.06,249,269,-1,16
Ibrahim Afellay,32,Premier League,2017/2018,Midfielder,Stoke City,162,37,125,Netherlands,6,0,1,0,0,0,0,0,0,0,0,0,0,0,9,2,7,1,0,0,0,0,0,0,0,5,18,27,162,0,0.56,-1,-1,-1,13
Oumar Niasse,28,Premier League,2017/2018,Forward,Everton,1081,550,531,Senegal,22,5,5,8,6,2,2,1,1,0,0,3,1,2,20,6,14,2,0,0.83,0.17,0.67,0.98,0.34,135,1.67,54,49,541,541,0.17,6,71,-1,2
Ademola Lookman,21,Premier League,2017/2018,Forward,Everton,154,82,72,England,7,0,1,0,0,0,1,1,0,0,0,2,2,0,4,1,3,0,0,0.58,0.58,0,0,0,0,2.34,39,22,0,154,0,-1,-1,-1,19
Joe Gomez,21,Premier League,2017/2018,Defender,Liverpool,1900,910,990,England,23,10,11,0,0,0,2,2,0,0,0,10,7,3,20,5,15,3,0,0.09,0.09,0,0,0,0,0.95,95,83,633,950,0.14,350,149,49,20
Martin Olsson,30,Premier League,2017/2018,Defender,Swansea City,3154,1552,1602,Sweden,36,18,18,0,0,0,1,0,1,0,0,9,5,4,48,21,27,7,0,0.03,0.03,0,0,0,0,1.37,66,88,451,3154,0.2,395,238,96,18
Gabriel Jesus,21,Premier League,2017/2018,Forward,Manchester City,1672,644,1028,Brazil,29,7,12,13,6,7,3,1,2,0,2,14,5,9,11,5,6,6,0,0.86,0.16,0.7,0.84,0.61,129,0.59,152,58,279,557,0.32,5,72,-1,3
Thomas Edwards,19,Premier League,2017/2018,Defender,Stoke City,483,180,303,England,6,2,4,0,0,0,0,0,0,0,0,0,0,0,15,2,13,0,0,0,0,0,0,0,0,2.8,32,81,0,0,0,273,276,175,12
Mamadou Sakho,28,Premier League,2017/2018,Defender,Crystal Palace,1600,700,900,France,19,8,10,1,1,0,2,2,0,0,0,6,2,4,23,9,14,1,0,0.17,0.11,0.06,0.13,0,1600,1.29,70,84,1600,800,0.06,198,121,80,10
Robbie Brady,26,Premier League,2017/2018,Midfielder,Burnley,1279,618,661,Republic of Ireland,15,7,8,1,0,1,2,1,1,0,0,6,4,2,11,2,9,3,0,0.21,0.14,0.07,0,0.14,1279,0.77,116,85,426,640,0.21,180,90,-1,9
Ashley Westwood,28,Premier League,2017/2018,Midfielder,Burnley,1106,553,553,England,19,6,6,0,0,0,1,1,0,0,0,5,4,1,15,5,10,2,0,0.08,0.08,0,0,0,0,1.22,74,58,553,1106,0.16,303,155,-1,15
Jordan Ayew,27,Premier League,2017/2018,Forward,Swansea City,2859,1558,1301,Ghana,36,17,16,7,4,3,2,2,0,1,0,9,5,4,46,22,24,3,1,0.28,0.06,0.22,0.23,0.21,408,1.45,62,79,715,1430,0.13,83,177,-1,1
Per Mertesacker,34,Premier League,2017/2018,Defender,Arsenal,365,103,262,Germany,6,1,3,1,0,1,0,0,0,0,0,1,1,0,5,1,4,0,0,0.25,0,0.25,0,0.34,365,1.23,73,61,0,0,0,67,273,70,16
Connor Roberts,23,Premier League,2017/2018,Midfielder,Swansea City,268,153,115,Wales,4,2,1,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,1.34,67,67,0,0,0,-1,-1,-1,23
Jack Butland,25,Premier League,2017/2018,Goalkeeper,Stoke City,3150,1620,1530,England,35,18,17,0,0,0,0,0,0,0,0,6,3,3,60,27,33,0,0,0,0,0,0,0,0,1.71,53,90,0,0,0,356,321,166,14
Scott McTominay,21,Premier League,2017/2018,Midfielder,Manchester United,629,457,172,England,13,5,2,0,0,0,0,0,0,0,0,6,5,1,3,2,1,2,0,0,0,0,0,0,0,0.43,210,48,315,0,0.29,262,292,-1,17
Matt Ritchie,29,Premier League,2017/2018,Midfielder,Newcastle United,2812,1441,1371,Scotland,35,17,15,3,3,0,5,3,2,0,0,9,7,2,34,14,20,6,0,0.26,0.16,0.1,0.19,0,937,1.09,83,80,469,562,0.19,152,73,-1,5
Ciaran Clark,29,Premier League,2017/2018,Defender,Newcastle United,1745,845,900,Republic of Ireland,20,9,10,2,1,1,1,0,1,0,0,4,2,2,29,12,17,3,0,0.15,0.05,0.1,0.11,0.1,873,1.5,60,87,582,1745,0.15,151,205,135,9
Glenn Murray,35,Premier League,2017/2018,Forward,Brighton & Hove Albion,2197,1220,977,England,35,14,11,12,7,5,0,0,0,4,2,8,4,4,35,19,16,9,0,0.49,0,0.49,0.52,0.46,183,1.43,63,63,244,0,0.37,21,384,-1,1
Dwight Gayle,28,Premier League,2017/2018,Forward,Newcastle United,1961,1046,915,England,35,13,10,6,2,4,3,3,0,0,0,7,5,2,30,12,18,3,0,0.41,0.14,0.28,0.17,0.39,327,1.38,65,56,654,654,0.14,61,96,-1,2
Jonjo Shelvey,26,Premier League,2017/2018,Midfielder,Newcastle United,2268,1238,1030,England,30,14,11,1,0,1,3,3,0,0,0,7,6,1,27,9,18,5,2,0.16,0.12,0.04,0,0.09,2268,1.07,84,76,378,756,0.24,225,112,-1,10
Kyle Bartley,27,Premier League,2017/2018,Defender,Swansea City,233,67,166,England,5,1,1,0,0,0,0,0,0,0,0,1,0,1,4,1,3,2,0,0,0,0,0,0,0,1.55,58,47,117,0,0.77,-1,-1,-1,15
Chancel Mbemba Mangulu,24,Premier League,2017/2018,Defender,Newcastle United,672,313,359,Congo DR,9,3,4,0,0,0,0,0,0,0,0,1,1,0,11,4,7,0,0,0,0,0,0,0,0,1.47,61,75,0,0,0,366,364,126,18
Rolando Aarons,23,Premier League,2017/2018,Midfielder,Newcastle United,137,87,50,England,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1.31,69,34,0,0,0,-1,-1,-1,19
Ayoze Perez,25,Premier League,2017/2018,Forward,Newcastle United,2497,1190,1307,Spain,36,13,15,8,4,4,5,2,3,0,0,9,7,2,26,8,18,3,0,0.47,0.18,0.29,0.3,0.28,312,0.94,96,69,832,499,0.11,55,66,-1,1
Karl Darlow,28,Premier League,2017/2018,Goalkeeper,Newcastle United,900,450,450,England,10,5,5,0,0,0,0,0,0,0,0,2,1,1,15,6,9,0,0,0,0,0,0,0,0,1.5,60,90,0,0,0,367,365,136,20
Paulo Dino Gazzaniga,26,Premier League,2017/2018,Goalkeeper,Tottenham Hotspur,90,90,0,Argentina,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,12
Stephen Ireland,32,Premier League,2017/2018,Midfielder,Stoke City,128,21,107,Republic of Ireland,4,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,0,0,0,0,0,0,0,2.11,43,32,128,0,0.7,-1,-1,-1,15
Daniel William John Ings,26,Premier League,2017/2018,Forward,Liverpool,265,90,175,England,8,1,2,1,0,1,0,0,0,0,0,5,3,2,0,0,0,0,0,0.34,0,0.34,0,0.51,265,0,0,33,0,0,0,-1,-1,-1,14
Eliaquim Mangala,27,Premier League,2017/2018,Defender,Manchester City,618,244,374,France,11,3,3,0,0,0,0,0,0,0,0,5,1,4,6,1,5,0,0,0,0,0,0,0,0,0.87,103,56,0,0,0,361,359,35,18
Alex Pritchard,25,Premier League,2017/2018,Midfielder,Huddersfield Town,1002,521,481,England,14,6,6,1,1,0,1,0,1,0,0,3,2,1,12,6,6,1,0,0.18,0.09,0.09,0.17,0,1002,1.08,84,72,1002,1002,0.09,166,147,-1,6
Jamal Lascelles,25,Premier League,2017/2018,Defender,Newcastle United,2928,1488,1440,England,33,16,16,3,2,1,0,0,0,0,0,9,7,2,31,10,21,5,0,0.09,0,0.09,0.12,0.06,976,0.95,94,89,586,0,0.15,156,363,48,4
DeAndre Yedlin,25,Premier League,2017/2018,Defender,Newcastle United,2842,1530,1312,USA,34,17,14,0,0,0,2,1,1,0,0,7,6,1,36,14,22,5,0,0.06,0.06,0,0,0,0,1.14,79,84,568,1421,0.16,264,184,63,23
Rob Elliot,32,Premier League,2017/2018,Goalkeeper,Newcastle United,1440,720,720,Republic of Ireland,16,8,8,0,0,0,0,0,0,0,0,3,2,1,20,8,12,0,0,0,0,0,0,0,0,1.25,72,90,0,0,0,362,360,73,17
Paul Dummett,27,Premier League,2017/2018,Defender,Newcastle United,1603,875,728,Wales,20,11,8,0,0,0,0,0,0,0,0,6,5,1,18,5,13,1,0,0,0,0,0,0,0,1.01,89,80,1603,0,0.06,364,361,52,16
Henri Saivet,28,Premier League,2017/2018,Forward,Newcastle United,84,0,84,Senegal,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,1.07,0,1.07,0,1.07,84,2.14,42,84,0,0,0,-1,-1,-1,14
Kyle Walker-Peters,21,Premier League,2017/2018,Defender,Tottenham Hotspur,188,90,98,England,3,1,1,0,0,0,2,2,0,0,0,2,0,2,4,4,0,0,0,0.96,0.96,0,0,0,0,1.91,47,63,0,94,0,-1,-1,-1,21
Kasey Palmer,22,Premier League,2017/2018,Midfielder,Huddersfield Town,168,52,116,England,4,0,1,0,0,0,0,0,0,0,0,3,2,1,2,0,2,2,0,0,0,0,0,0,0,1.07,84,42,84,0,1.07,-1,-1,-1,19
Tammy Abraham,21,Premier League,2017/2018,Forward,Swansea City,1716,742,974,England,31,6,9,5,3,2,1,0,1,0,0,8,4,4,27,10,17,0,0,0.31,0.05,0.26,0.36,0.18,343,1.42,64,55,0,1716,0,65,202,-1,2
Anthony Knockaert,27,Premier League,2017/2018,Midfielder,Brighton & Hove Albion,2425,1286,1139,France,33,15,12,3,3,0,1,0,1,0,0,10,5,5,28,12,16,5,1,0.15,0.04,0.11,0.21,0,808,1.04,87,73,404,2425,0.22,146,213,-1,4
Chris Wood,26,Premier League,2017/2018,Forward,Burnley,1633,807,826,New Zealand,24,10,10,10,5,5,1,0,1,0,0,9,5,4,10,5,5,1,0,0.61,0.06,0.55,0.56,0.54,163,0.55,163,68,1633,1633,0.06,16,190,-1,1
Christian Atsu Twasam,26,Premier League,2017/2018,Midfielder,Newcastle United,1782,952,830,Ghana,28,10,9,2,1,1,2,1,1,0,0,8,6,2,22,7,15,1,0,0.2,0.1,0.1,0.09,0.11,891,1.11,81,64,1782,891,0.05,150,132,-1,7
Tom Ince,26,Premier League,2017/2018,Midfielder,Huddersfield Town,2456,1350,1106,England,33,16,11,2,2,0,0,0,0,0,0,9,7,2,37,17,20,0,0,0.07,0,0.07,0.13,0,1228,1.36,66,74,0,0,0,185,311,-1,5
Mohamed Diamé,31,Premier League,2017/2018,Midfielder,Newcastle United,2042,968,1074,Senegal,31,11,12,2,0,2,0,0,0,0,0,8,6,2,27,9,18,3,0,0.09,0,0.09,0,0.17,1021,1.19,76,66,681,0,0.13,161,275,-1,6
Liam Rosenior,34,Premier League,2017/2018,Defender,Brighton & Hove Albion,162,28,134,England,3,0,1,0,0,0,0,0,0,0,0,1,0,1,3,1,2,0,0,0,0,0,0,0,0,1.67,54,54,0,0,0,-1,-1,-1,15
Isaiah Brown,21,Premier League,2017/2018,Forward,Brighton & Hove Albion,306,136,170,England,13,2,2,0,0,0,0,0,0,0,0,4,2,2,7,3,4,0,0,0,0,0,0,0,0,2.06,44,24,0,0,0,371,399,-1,17
Jeremie Boga,21,Premier League,2017/2018,Midfielder,Chelsea,18,18,0,Côte d'Ivoire,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,-1,-1,-1,21
Isaac Hayden,23,Premier League,2017/2018,Midfielder,Newcastle United,1370,612,758,England,26,7,8,1,0,1,0,0,0,0,0,8,6,2,24,6,18,7,0,0.07,0,0.07,0,0.12,1370,1.58,57,53,196,0,0.46,182,362,-1,11
João Mário,25,Premier League,2017/2018,Midfielder,West Ham United,1027,619,408,Portugal,13,7,5,2,1,1,1,0,1,0,0,4,3,1,14,5,9,0,0,0.26,0.09,0.18,0.15,0.22,514,1.23,73,79,0,1027,0,104,144,-1,8
Papa Alioune N'Diaye,28,Premier League,2017/2018,Midfielder,Stoke City,1140,529,611,Senegal,13,6,7,2,1,1,1,0,1,0,0,2,0,2,16,10,6,5,0,0.24,0.08,0.16,0.17,0.15,570,1.26,71,88,228,1140,0.39,116,162,-1,5
Scott Malone,27,Premier League,2017/2018,Defender,Huddersfield Town,1115,586,529,England,22,7,5,0,0,0,1,1,0,0,0,4,3,1,21,8,13,3,0,0.08,0.08,0,0,0,0,1.7,53,51,372,1115,0.24,320,154,165,14
Jesús Gámez Duarte,33,Premier League,2017/2018,Defender,Newcastle United,97,0,97,Spain,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,-1,-1,-1,22
Shane Duffy,26,Premier League,2017/2018,Defender,Brighton & Hove Albion,3294,1603,1691,Republic of Ireland,37,18,19,0,0,0,1,1,0,0,0,9,4,5,51,23,28,8,0,0.03,0.03,0,0,0,0,1.39,65,89,412,3294,0.22,411,243,103,20
Jacob Murphy,23,Premier League,2017/2018,Midfielder,Newcastle United,1144,406,738,England,25,4,9,1,0,1,1,0,1,0,0,5,3,2,24,7,17,0,0,0.16,0.08,0.08,0,0.12,1144,1.89,48,46,0,1144,0,170,169,-1,13
Gaëtan Bong Songo,30,Premier League,2017/2018,Defender,Brighton & Hove Albion,2238,990,1248,Cameroon,25,11,14,0,0,0,0,0,0,0,0,6,2,4,35,14,21,2,0,0,0,0,0,0,0,1.41,64,90,1119,0,0.08,250,270,110,13
Bruno Saltor Grau,38,Premier League,2017/2018,Defender,Brighton & Hove Albion,2018,1073,945,Spain,25,12,11,0,0,0,0,0,0,0,0,10,5,5,22,10,12,3,0,0,0,0,0,0,0,0.98,92,81,673,0,0.13,409,410,50,16
Lewis Dunk,27,Premier League,2017/2018,Defender,Brighton & Hove Albion,3420,1710,1710,England,38,19,19,1,1,0,1,0,1,0,0,10,5,5,52,23,29,7,0,0.05,0.03,0.03,0.05,0,3420,1.37,66,90,489,3420,0.18,238,245,97,7
